Name,Arrival Time,TEU,Waiting Cost
SS Claridon ,0.2280089789595649,3000,3365
USS Sawfish ,0.44729131656687304,2453,3362
Benthic Explorer ,0.9381449382045132,1748,3188
Argonautica ,1.4901414648038882,1181,3281
Gloria N ,1.5529701347193,2847,3445
Angelina  ,1.710245986069595,1292,3998
Rob Roy ,1.9932244140171864,1311,3513
Ghost ,2.240297371869871,2621,3654
Red October ,2.40612828817298,1413,3146
HMS Sherwood  ,2.7416631353283347,2746,3056
Disco Volante ,2.843638585384103,2182,3858
HMS Sherwood  ,3.1075324377490126,1567,3381
HMS Saltash Castle ,3.3796429792373863,1167,3684
Jenny  ,3.450143783347623,1152,3302
Stealth Ship ,3.7239704489036893,1608,3317
Dulcibella ,3.935721206251172,2216,3798
Benthic Explorer ,4.059280070128316,2480,3861
USS Lansing ,4.631327333004144,1264,3913
Albatross ,4.855301324032083,1020,3431
Glencairn ,5.128631781110721,1010,3952
Liparus ,5.382764879485308,2817,3793
Disco Volante ,5.854195667902818,2268,3545
HMS Devonshire ,6.189494413500234,1644,3061
Disco Volante ,6.329912553183794,2580,3924
Morning Star ,6.432555570657058,1021,3755
Angelina  ,6.656119063425029,2516,3628
USS Bedford ,6.748252194482003,1771,3698
SS Crescent Star,7.045339970304091,1748,3240
Caledonia II  ,7.180829561228128,2748,3338
USS Pequod  ,7.503316934811207,2936,3823
USS Oakland ,7.806169911831018,1642,3943
HMS Chester ,7.928517950054515,2647,3398
African Queen ,8.124628643386314,2600,3795
SS Minnow Johnson  ,8.448679143425016,1921,3261
Aeolus ,8.555342008238803,1481,3038
Aquanaut 3  ,8.859419259156892,1282,3745
USS Haynes ,9.214700847269343,2121,3671
Caledonia II  ,9.442921038923615,1890,3902
USS Echo ,9.728385235250022,2225,3222
Benthic Explorer ,9.853697626705106,2911,3960
Immer Essen ,9.982298615137342,2803,3012
USS Montana ,10.161316949072631,1725,3973
Hahnchen Maru ,10.439663614831977,1164,3616
Sea Cliff  ,10.768090142401519,2719,3193
Nautilus ,11.085676288158732,1194,3022
SS Claridon ,11.361835907396653,2519,3994
SS Crescent Star,11.520659412521198,1162,3372
HMS Endeavour ,11.929611186763541,2124,3316
Ning-Po  ,12.219710957011584,1152,3459
Brandenburg ,12.360227379560168,1996,3822
