Name,Arrival Time,TEU,Waiting Cost
USS Thunderfish ,0.22,2792,3614
SS Sea Witch ,0.46,2582,3834
SS Minnow Johnson  ,0.73,2797,3557
Mary Deare ,1.06,2312,3207
The Wanderer  ,1.26,2332,3737
Ghost ,1.42,1357,3266
USS Aspen ,1.79,2588,3880
Orca ,2.04,2318,3299
HMS Devonshire ,2.25,1572,3814
USS San Pablo ,2.55,1150,3150
USS Intrepid ,2.6,2456,3308
Amindra ,3.08,2189,3562
Albatross ,3.39,1305,3566
SS Sea Witch ,3.29,2111,3416
Altair ,3.86,2565,3626
USS Montana ,4.12,1507,3418
Argo ,4.3,1118,3011
Dulcibella ,4.4,2737,3556
IJN Shinaru ,4.55,2773,3035
USS Oakland ,5.19,1082,3731
USS Bedford ,5.25,2503,3204
USS Caine ,5.55,1448,3073
SS Happy Wanderer ,5.6,2966,3796
Starfish  ,6.03,2421,3662
Rights-of-Man ,6.3,1411,3505
Argo ,6.48,2065,3104
Ghost ,6.84,2501,3382
HMS Chester ,6.82,2750,3443
Patna ,7.47,2880,3392
Orca ,7.34,1290,3959
HMS Compass Rose ,8.0,2179,3258
Poseidon ,8.13,1838,3997
HMS Saltash Castle ,8.15,2722,3220
Empress ,8.63,1744,3297
USS Montana ,8.98,1505,3656
USS San Pablo ,8.7,1312,3505
USS Tigerfish ,9.11,1191,3300
Ulysses ,9.66,2392,3956
The Henrietta  ,9.59,1102,3721
USS Starfish ,9.95,1597,3234
Albatross ,10.31,1815,3256
Albatross ,10.47,2266,3629
SS Goliath ,10.63,1509,3905
Love Nest ,11.05,1338,3459
USS Lansing ,11.02,2512,3969
USS Thunderfish ,11.64,2424,3632
SS Goliath ,11.9,2601,3990
Glencairn ,11.7,1739,3270
HMS Viperess ,12.26,1304,3244
HMS Venus ,12.62,1345,3092
