Name,Arrival Time,TEU,Waiting Cost
The Henrietta  ,0.14,1555,3353
Black Pearl ,0.28,1805,3071
USS Starfish ,0.56,1879,3848
Albatross ,1.12,1803,3385
SS Essess  ,1.33,2537,3798
Sea Star ,1.67,2934,3352
Glencairn ,1.81,1816,3624
USS Tiger Shark ,1.94,2526,3810
SS Sea Witch ,2.25,2248,3628
USS Lansing ,2.49,2018,3689
Liparus ,2.69,1030,3712
Proteus  ,2.78,2895,4057
Starfish  ,3.39,1579,3764
USS Poseidon ,3.73,2425,4091
Aquanaut 3  ,3.86,2725,3750
Flying Dutchman ,4.09,1164,3289
HMS Victoria ,4.54,2774,3064
HMS Endeavour ,4.66,2579,3486
HMS Defiant ,5.11,2093,3362
Yellow Submarine ,5.35,1268,3726
Belafonte ,5.69,2484,3631
Aquanaut 3  ,5.79,2463,3827
Rob Roy ,5.9,2023,3426
The Inferno ,6.29,1609,4196
USS Aspen ,6.47,1356,3530
Red October ,6.65,2174,3419
Saracen ,7.19,1023,3350
Rob Roy ,7.31,2875,4154
USS Stingray  ,7.58,2598,3520
USS Montana ,7.75,1719,3350
Glencairn ,8.07,2496,3977
HMS Torrin ,8.31,1341,3686
Red Witch ,8.48,2681,3076
Love Nest ,8.82,2531,3445
HMS Devonshire ,9.04,1983,3920
Flying Dutchman ,9.22,1549,4063
HMS Viperess ,9.41,2247,3600
Rights-of-Man ,9.68,2491,3669
Nautilus ,9.74,2116,3903
SS Crescent Star,9.88,1317,3754
Q Boat ,10.12,2958,3608
Pequod ,10.68,1032,3262
HMS Sea Tiger ,10.93,2197,3467
Ning-Po  ,11.18,1832,4037
USS Poseidon ,11.42,2723,3427
Red Dragon  ,11.71,2014,3961
Hahnchen Maru ,11.79,2391,3400
The Wanderer  ,12.21,1128,3389
USS Tiger Shark ,12.37,1951,3650
HMS Endeavour ,12.72,2596,4066
