Name,Arrival Time,TEU,Waiting Cost
USS Thunderfish ,0.18,1322,4013
USS Sawfish ,0.51,2867,4246
HMS Nereid  ,0.62,1775,3355
The Wanderer  ,0.93,1300,3933
Sea Star ,1.12,1485,3626
Rob Roy ,1.59,1743,3767
SSNR Seaview ,2.23,2433,2980
Sea Star ,2.34,2689,3885
SS Claridon ,2.56,1854,3978
Morning Star ,2.71,1729,3859
HMS Defiant ,2.95,1303,4017
HMS Viperess ,3.06,1219,3934
HMS Sea Tiger ,3.17,1320,4181
USS Poseidon ,3.24,1636,3423
Hai Peng ,3.63,1228,3901
Liparus ,3.75,2295,3815
The Inferno ,3.89,1500,3993
USS Tiger Shark ,4.12,2864,3682
USS Montana ,4.23,1483,3386
Empress ,4.39,2622,3488
Deep Quest  ,4.76,2382,4260
HMS Devonshire ,4.96,2565,3603
USS Sea Tiger ,5.49,2726,3400
Argonautica ,5.72,2488,3930
HMS Sea Tiger ,5.98,2588,3874
HMS Venus ,6.44,2702,3283
Argo ,6.54,2302,3524
HMS Avenger ,6.83,1581,3155
Jenny ,6.99,2517,3481
Saracen ,7.19,1921,3987
Reaper  ,7.48,1553,3634
USS Tiger Shark ,7.79,2047,3511
Saracen ,7.89,1168,3306
SS Venture ,8.1,2129,4047
St. Georges ,8.31,1155,2795
Arabella ,8.57,1260,3189
HMS Shag at Sea  ,8.7,2638,3444
HMS Chester ,8.98,1630,3377
Red Dragon  ,9.19,1172,3535
Starfish  ,9.29,1647,3701
Reaper  ,9.55,2914,3679
Poseidon ,10.5,2955,3132
Stealth Ship ,11.01,2803,3305
St. Georges ,11.35,2750,3715
HMS Saltash Castle ,11.52,2446,3611
SS Venture ,11.9,2554,3330
USS Abraham Lincoln ,12.01,2622,3575
USS Intrepid ,12.09,1630,2969
HMS Victoria ,12.23,2232,3982
Brandenburg ,12.55,1984,3397
