Name,Arrival Time,TEU,Waiting Cost
USS Abraham Lincoln ,0.13,2295,2767
SS Antonia Graza ,0.63,2467,3676
Liparus ,1.13,2343,3421
St. Georges ,1.38,1258,3707
Immer Essen ,1.53,2283,3553
SS Claridon ,1.81,2292,3662
HMS Lydia ,2.13,1230,3456
Ghost ,2.2,2680,3745
Red Dragon  ,2.32,2094,3589
SS Britannic ,2.57,1880,3165
Black Pearl ,2.85,1155,3568
Academic Vladislav Volkov ,3.26,1778,3346
African Queen ,3.37,2430,3661
Ning-Po  ,3.71,2852,3362
HMS Shag at Sea  ,4.1,2933,3502
Arabella ,4.32,1405,3502
Pequod ,4.57,2758,3910
Arabella ,4.92,1423,3658
SSNR Seaview ,5.3,2124,3315
The Henrietta  ,5.51,1687,3379
Altair ,5.68,1768,3891
SS Britannic ,5.91,1077,3898
Dulcibella ,6.34,2140,3091
SS Crescent Star,6.45,1941,3647
USS Montana ,6.65,2175,3648
HMS Sherwood  ,6.84,1952,3941
USS Davies ,6.97,1746,3662
Sea Star ,7.21,2288,3809
HMS Bedford ,7.49,2733,3927
The Wanderer  ,7.52,2190,3685
Black Hawk ,7.73,2884,3867
HMS Victoria ,7.98,1298,3558
HMS Sherwood  ,8.07,1129,3903
USS Charleston  ,8.34,1818,3964
Sea Cliff  ,8.78,1024,3878
SS Sea Witch ,9.73,1107,3370
USS Oakland ,9.92,1758,3600
IJN Shinaru ,10.28,1044,2923
Elizabeth Dane ,10.49,1472,4175
SS Essess  ,10.87,2556,3343
SS Princess Irene,11.02,2456,3789
Wonkatania ,11.11,1066,3615
Jenny  ,11.48,2697,3367
Red Witch ,11.98,2155,3442
Ulysses ,12.17,1413,3695
Edinburgh Trader ,12.31,1321,3609
Stealth Ship ,12.45,1151,3316
SS Britannic ,12.79,2181,3548
Jenny ,13.54,2359,3573
Rachel ,13.83,1643,3260
