Name,Arrival Time,TEU,Waiting Cost
SS Essess  ,0.18,2143,3656
Hahnchen Maru ,0.27,1592,3370
Poseidon ,0.46,1602,4041
SS Happy Wanderer ,0.76,1660,3876
USS Tiger Shark ,1.14,3000,3902
St. Georges ,1.53,2484,3275
HMS Saltash Castle ,1.58,2813,3544
Red Dragon  ,1.69,2408,3982
USS Echo ,2.22,2646,3607
Red October ,2.39,1013,3513
SS Princess Irene,2.71,2411,3460
The Henrietta  ,2.97,1996,3563
Black Hawk ,3.14,1996,3351
USS Charleston  ,3.48,1227,4154
HMS Torrin ,4.17,1726,3291
USS Haynes ,4.32,2263,3725
USS Oakland ,4.64,1515,3886
Brandenburg ,5.37,1950,3880
SS Minnow Johnson  ,5.51,2544,3564
Batavia Queen ,5.71,1117,3560
HMS Torrin ,5.96,1897,3659
Amindra ,6.27,2882,3562
Rob Roy ,6.56,2980,3634
Benthic Explorer ,6.88,1820,3401
Gloria N ,6.94,1848,3425
HMS Solent  ,7.09,2410,3606
SS Sea Witch ,7.19,2843,3713
Batavia Queen ,7.4,1164,3332
The Henrietta  ,7.56,2816,3663
Gloria N ,7.88,1453,4089
USS Lansing ,8.09,1764,3772
The Henrietta  ,8.22,2564,3841
SS Sea Witch ,8.5,1007,3746
HMS Victoria ,8.63,2664,3583
Saracen ,8.77,2330,3522
USS San Pablo ,9.06,1551,3293
Poseidon ,9.35,1823,3877
Belafonte ,9.44,1915,3859
Liparus ,9.65,1675,3414
USS Caine ,9.78,1624,3270
Saracen ,10.08,1931,3862
HMS Chester ,10.27,1648,3982
SSNR Seaview ,10.53,1219,3702
The Wanderer  ,10.65,1737,3401
SS Minnow Johnson  ,10.78,1320,3312
SS Minnow Johnson  ,10.96,1077,3201
Mary Deare ,11.2,2504,3488
USS San Pablo ,11.31,2962,3102
Academic Vladislav Volkov ,11.64,2300,3743
MS Ergenstrasse ,12.23,2915,3220
