Name,Arrival Time,TEU,Waiting Cost
HMS Sea Tiger ,0.22,1289,3740
Reaper  ,0.45,1618,3759
USS Echo ,0.76,1471,3511
Liparus ,0.88,1809,3598
Orca ,1.3,1570,3748
Hai Peng ,1.59,2121,3431
Academic Vladislav Volkov ,1.76,1843,3299
Patna ,2.1,2091,3086
Orca ,2.12,1045,3076
HMS Lydia ,2.62,1846,3235
HMS Victoria ,2.67,1627,3193
Acheron ,3.03,2083,3234
The Flying Wasp ,3.07,2207,3589
USS Stingray  ,3.56,1473,3632
Arabella ,3.61,2826,3550
Elizabeth Dane ,3.85,2738,3862
USS Abraham Lincoln ,4.56,1281,3054
The Henrietta  ,4.45,2845,3073
USS Pequod  ,4.54,2289,3914
Geronimo ,5.01,2925,3024
Liparus ,5.23,1573,3187
USS Bedford ,5.39,2399,3921
SS Britannic ,5.82,1824,3392
Mary Deare ,6.08,2552,3623
Sea Star ,5.95,1924,3969
Dulcibella ,6.56,2963,3085
SS Andes ,6.48,2182,3661
USS Reluctant ,6.87,1073,3229
USS Dragonfish ,7.3,1393,3492
Red Dragon  ,7.66,2900,3978
Hai Peng ,7.72,2437,3776
Rob Roy ,8.03,2214,3500
Flying Dutchman ,8.53,2458,3946
SSN Ulysses ,8.32,1228,3045
Q Boat ,8.92,2307,3637
SS Essess  ,9.13,1842,3677
Rob Roy ,9.26,1239,3789
HMS Avenger ,9.64,1340,3964
Academic Vladislav Volkov ,9.88,1223,3575
SS Princess Irene,9.57,1297,3418
Caledonia II  ,9.86,2387,3409
Black Pearl ,10.39,1227,3188
HMS Sutherland ,10.47,1230,3076
HMS Sea Tiger ,10.75,1217,3924
SS Crescent Star,11.09,2450,3618
SS Princess Irene,11.04,1872,3063
Proteus  ,11.82,1257,3735
SS Antonia Graza ,11.72,1104,3493
Ulysses ,12.5,2895,3763
Wonkatania ,12.33,1017,3675
