Name,Arrival Time,TEU,Waiting Cost
Jenny ,0.15,2534,3810
African Queen ,0.42,1759,2711
SS Venture ,0.79,2398,3603
Geronimo ,1.28,2518,3339
HMS Lydia ,1.43,1651,3966
USS Thunderfish ,1.71,1261,3657
Ulysses ,1.92,2352,3399
Elizabeth Dane ,2.04,1416,3730
Nathan Ross ,2.12,1560,3338
HMS Saltash Castle ,2.2,2205,2885
Yellow Submarine ,2.43,1999,3357
Mary Deare ,2.96,1713,4322
SS Chiku Shan ,3.44,2774,3955
Red Dragon  ,3.71,1020,3402
Jenny  ,3.95,2616,3266
Q Boat ,4.05,1250,3580
USS Sawfish ,4.28,2162,3585
Nautilus ,4.4,1797,3528
Black Hawk ,4.55,1273,3035
Black Pearl ,4.84,2101,2957
Ning-Po  ,4.99,2713,3635
USS Reluctant ,5.22,2328,3709
Black Pearl ,5.39,1090,3472
Argo ,5.55,1732,3603
Angelina  ,5.78,2853,3679
Sea Cliff  ,6.64,1550,4117
USS Lansing ,6.77,1675,3624
USS Haynes ,7.03,1772,4259
USS Tigerfish ,7.59,2964,3649
USS Valhalla ,7.74,1963,4033
Stealth Ship ,8.2,1859,3741
USS Echo ,8.42,2846,3636
Pequod ,8.67,2336,3233
Sea Cliff  ,8.78,2464,3451
USS San Pablo ,8.88,2643,3394
HMS Defiant ,9.16,1074,3358
SS Crescent Star,9.41,1789,3663
Dulcibella ,9.66,2762,3306
Edinburgh Trader ,9.75,1273,3886
SS Venture ,9.93,2631,3792
SS Crescent Star,10.16,2144,3786
USS Tiger Shark ,10.34,1317,3845
Morning Star ,10.43,2067,3797
Aquanaut 3  ,10.59,2527,4210
HMS Interceptor ,10.87,2889,3586
MS Ergenstrasse ,10.97,1850,3434
Ning-Po  ,11.38,2904,3613
USS Davies ,11.63,2552,3595
HMS Bedford ,12.03,2311,3313
USS Copperfin ,12.18,1335,3567
