Name,Arrival Time,TEU,Waiting Cost
HMS Venus ,0.1,1471,3841
Belafonte ,0.16,1219,3560
Orca ,0.39,1051,2693
HMS Compass Rose ,0.49,2804,3347
SS Princess Irene,0.68,1846,3459
Nathan Ross ,1.09,1776,3446
Benthic Explorer ,1.21,1223,3884
SS Claridon ,1.4,1841,3671
Red Witch ,1.46,1034,3432
Poseidon ,1.84,1163,3657
USS Bedford ,2.37,1121,3910
Morning Star ,2.54,2190,3774
SS Britannic ,2.74,1976,3454
Starfish  ,2.87,2840,4480
HMS Solent  ,3.32,2414,3704
USS Caine ,3.55,1011,3684
USS Echo ,3.75,1115,3548
Liparus ,4.04,2771,3862
Patna ,4.19,1034,3524
SSNR Seaview ,5.0,2949,3425
USS Haynes ,5.15,1410,3738
SSNR Seaview ,5.29,1000,4040
Turtle  ,5.46,1866,3913
Angelina  ,5.9,2137,3587
Orca ,6.01,1046,3637
USS Davies ,6.28,1081,3534
Edinburgh Trader ,6.51,2331,3816
Morning Star ,6.96,2436,4098
The Henrietta  ,7.49,1709,3466
HMS Interceptor ,7.66,1807,3580
HMS Devonshire ,7.74,1963,3838
HMS Sherwood  ,7.91,1301,3653
USS Scotia  ,8.16,2963,4016
Orca ,8.39,2627,3617
Geronimo ,8.55,1723,3420
SS Happy Wanderer ,8.78,1107,3981
Ulysses ,9.08,2959,3831
USS San Pablo ,9.13,1482,3564
Aquanaut 3  ,9.23,2977,3886
Aquanaut 3  ,9.32,1328,3763
USS Pequod  ,9.41,1949,3358
HMS Venus ,9.61,1789,3563
USS Sea Tiger ,9.67,1972,3621
USS Reluctant ,9.71,2687,3333
USS Bedford ,9.95,1602,3435
HMS Defiant ,10.09,1628,3515
HMS Solent  ,10.21,2280,3928
The Wanderer  ,10.29,2323,3664
Jenny  ,10.53,1271,3550
SS Chiku Shan ,11.25,1994,3399
