Name,Arrival Time,TEU,Waiting Cost
Caledonia II  ,0.27,1074,3952
Flying Dutchman ,0.61,1894,3578
Academic Vladislav Volkov ,0.65,1341,3226
MS Ergenstrasse ,1.13,1423,3086
HMS Nereid  ,1.26,2412,3414
Ghost ,1.64,2290,3826
Turtle  ,1.71,2828,3201
USS Tiger Shark ,1.93,1009,3118
Academic Vladislav Volkov ,2.47,1865,3908
Red October ,2.31,1605,3861
Starfish  ,2.82,2892,3307
Stealth Ship ,2.97,2894,3628
Arabella ,3.21,2439,3268
HMS Torrin ,3.65,2455,3600
HMS Chester ,3.75,2479,3472
USS Copperfin ,3.78,2951,3983
Caledonia II  ,4.36,2586,3892
HMS Chester ,4.41,2802,3782
HMS Venus ,4.6,1646,3931
SS Sea Witch ,4.92,1945,3185
Saracen ,5.04,2094,3574
Stealth Ship ,5.37,1341,3717
HMS Interceptor ,5.41,1936,3455
HMS Sutherland ,6.12,1875,3699
USS Reluctant ,6.14,1644,3548
HMS Solent  ,6.3,1930,3901
HMS Devonshire ,6.35,2878,3963
Benthic Explorer ,6.9,1413,3599
HMS Torrin ,7.07,2681,3745
SS Venture ,7.65,2461,3308
USS Tiger Shark ,7.59,1210,3535
Edinburgh Trader ,8.13,1295,3010
SS Claridon ,8.55,2004,3274
HMS Defiant ,8.54,2793,3741
SSNR Seaview ,8.83,1231,3730
Red October ,8.97,2150,3105
Rachel ,9.43,2740,3251
USS Abraham Lincoln ,9.1,2471,3023
Black Swan ,9.59,1340,3872
SS Happy Wanderer ,9.82,2794,3641
Aeolus ,9.79,2047,3370
African Queen ,10.48,1174,3795
SS Claridon ,11.03,2896,3069
HMS Devonshire ,10.84,1209,3183
Patna ,11.07,2479,3023
USS Sawfish ,11.28,2261,3091
Yellow Submarine ,11.86,1504,3143
SS Essess  ,12.06,1578,3702
Pequod ,12.57,1507,3732
Glencairn ,12.5,1021,3890
