Name,Arrival Time,TEU,Waiting Cost
SSNR Seaview ,0.09,2091,3455
HMS Avenger ,0.4,1602,3456
USS Pequod  ,0.48,1555,3386
MS Ergenstrasse ,0.79,2612,3915
SS Minnow Johnson  ,0.93,2891,3952
Nathan Ross ,1.02,2578,3356
Altair ,1.15,2361,4022
USS Oakland ,1.48,1143,3872
Black Hawk ,1.64,1476,3599
USS Abraham Lincoln ,1.96,2394,3570
Red Witch ,2.25,1460,3683
Stealth Ship ,2.46,1817,3907
The Flying Wasp ,2.62,2079,3987
Gloria N ,2.74,1427,3565
Sea Star ,3.13,1908,3926
Red October ,3.65,2903,3092
HMS Endeavour ,3.9,2802,3960
USS Copperfin ,4.05,1374,3514
USS Oakland ,4.2,2839,3537
USS Haynes ,4.51,2016,3628
HMS Interceptor ,4.68,2234,4193
Ulysses ,4.92,1096,3518
USS Oakland ,5.5,1243,3536
Nautilus ,6.06,1092,3810
Academic Vladislav Volkov ,6.24,1615,3204
Arabella ,6.37,1082,3598
Hai Peng ,6.84,1671,3344
Black Swan ,6.99,2609,3211
SS Princess Irene,7.32,1364,3671
Sea Cliff  ,7.42,2728,3583
SS Happy Wanderer ,8.26,2498,3757
Disco Volante ,8.78,1835,3684
HMS Sutherland ,8.96,1011,4197
USS Haynes ,9.06,1252,3929
Reaper  ,9.24,1672,4103
HMS Lydia ,9.61,1750,3233
Angelina  ,9.77,1419,3264
HMS Compass Rose ,10.16,1472,4043
SS Princess Irene,10.21,2274,3650
HMS Viperess ,10.5,1328,4023
Nautilus ,10.71,2402,3026
Flying Dutchman ,11.53,2861,3388
Disco Volante ,11.88,1528,3658
Geronimo ,11.98,2367,3718
Altair ,12.39,1175,3771
HMS Viperess ,12.64,2630,3900
USS Echo ,12.9,1478,3590
Academic Vladislav Volkov ,13.17,2980,3214
Rachel ,13.48,1949,3535
USS Poseidon ,13.55,2014,3050
