Name,Arrival Time,TEU,Waiting Cost
HMS Sea Tiger ,0.37,2531,3544
SS Goliath ,0.54,2593,3264
HMS Endeavour ,0.71,2344,3432
SS Britannic ,0.93,2746,3425
Argonautica ,1.06,1872,3842
SS Andes ,1.15,1861,4234
Empress ,1.64,1318,3781
USS Montana ,1.9,2124,3393
USS Intrepid ,2.27,1376,3557
USS Oakland ,2.53,2600,3500
Acheron ,2.65,1516,3498
Stealth Ship ,2.78,2569,3460
Ulysses ,2.85,1200,3249
Orca ,3.03,2396,3154
USS Dragonfish ,3.32,2523,3962
Yellow Submarine ,3.94,2869,3610
HMS Endeavour ,4.03,2207,3706
Black Pearl ,4.36,1362,3138
Acheron ,4.43,1206,3257
USS Sawfish ,4.62,1014,3293
Acheron ,4.71,2290,4027
USS Davies ,4.93,1925,3378
Arabella ,5.03,2548,3886
SS Minnow Johnson  ,5.15,2243,3606
Q Boat ,5.39,1654,3708
USS Valhalla ,5.49,2175,3365
SS Claridon ,6.01,2321,3915
USS Thunderfish ,6.16,2741,3615
Ghost ,6.44,2794,3197
The Flying Wasp ,6.59,2675,3457
SS Crescent Star,6.92,2924,3827
USS Starfish ,7.0,1721,3502
HMS Solent  ,7.16,2231,3980
Argonautica ,7.71,1664,3522
MS Ergenstrasse ,7.77,2111,4074
Brandenburg ,8.0,2091,3683
USS Dragonfish ,8.33,2470,3831
HMS Interceptor ,8.43,1847,3414
Love Nest ,8.66,2122,3424
USS Sawfish ,8.9,1577,3714
HMS Nereid  ,9.1,2385,3664
Immer Essen ,9.28,1156,3624
Elizabeth Dane ,9.45,1181,3599
Ghost ,9.84,1517,3904
Sea Star ,9.92,2024,3586
USS Sea Tiger ,10.21,1710,4012
Immer Essen ,10.37,2528,3837
Belafonte ,10.53,2438,3578
SS Happy Wanderer ,10.75,1019,3349
USS Valhalla ,10.88,2844,3879
