Name,Arrival Time,TEU,Waiting Cost
HMS Avenger ,0.24,1342,3050
USS Tiger Shark ,0.48,1591,3075
USS Davies ,0.73,1088,3037
USS Starfish ,0.98,1122,3144
Rights-of-Man ,1.23,1155,3849
HMS Sea Tiger ,1.33,2727,3595
Belafonte ,1.83,2186,3182
HMS Viperess ,2.03,1741,3148
SS Claridon ,2.26,1167,3788
Orca ,2.48,1190,3222
Rachel ,2.74,1562,3680
USS Haynes ,3.07,2981,3083
USS Poseidon ,3.21,2510,3676
SS Happy Wanderer ,3.55,1149,3711
U-571  ,3.78,1947,3199
USS Haynes ,4.12,1430,3198
SS Happy Wanderer ,4.47,1250,3526
SS Antonia Graza ,4.78,1722,3735
USS Aspen ,4.73,1103,3808
USS Starfish ,4.97,2826,3618
Nautilus ,5.17,2542,3553
HMS Chester ,5.62,2799,3428
USS Oakland ,5.85,2269,3846
Red Dragon  ,5.81,1314,3632
HMS Compass Rose ,6.48,1711,3944
The Henrietta  ,6.43,1855,3791
USS Stingray  ,6.74,2515,3628
IJN Shinaru ,6.84,1576,3438
Black Swan ,7.46,1491,3059
SS Antonia Graza ,7.54,2777,3339
SS Antonia Graza ,7.86,2205,3176
St. Georges ,7.85,2595,3309
Pequod ,8.25,1741,3311
HMS Avenger ,8.55,1933,3646
SS Sea Witch ,9.01,1140,3992
USS Stingray  ,8.9,2881,3514
The Inferno ,9.3,1607,3238
HMS Nereid  ,9.58,2463,3026
SS Sea Witch ,9.71,2842,3351
Batavia Queen ,10.21,2854,3482
Caledonia II  ,10.4,2728,3861
Stealth Ship ,10.47,1306,3902
USS Tigerfish ,10.69,2392,3955
Nathan Ross ,10.95,2257,3167
HMS Victoria ,10.95,2474,3601
SS Minnow Johnson  ,11.69,1673,3508
SSN Ulysses ,11.76,1097,3100
USS Sea Tiger ,11.97,1075,3995
USS Tiger Shark ,12.05,1852,3229
USS Stingray  ,12.66,1193,3021
