Name,Arrival Time,TEU,Waiting Cost
SS Minnow Johnson  ,0.27,2477,3435
USS Reluctant ,0.5,2992,3511
USS Thunderfish ,0.72,1045,3792
Yellow Submarine ,1.02,1607,3223
HMS Defiant ,1.22,2337,3932
Pequod ,1.47,1189,3781
USS Valhalla ,1.82,1391,3015
SS Sea Witch ,2.01,2572,3537
HMS Bedford ,2.13,1219,3398
Nautilus ,2.53,2521,3547
Gloria N ,2.7,1022,3702
Ulysses ,2.99,2240,3709
USS Copperfin ,3.52,1649,3820
Q Boat ,3.35,2629,3112
Aquanaut 3  ,3.51,1502,3836
Red October ,3.95,2260,3048
HMS Devonshire ,4.06,1371,3838
Flying Dutchman ,4.5,1607,3983
SS Venture ,4.64,1135,3769
HMS Shag at Sea  ,5.13,1481,3527
Wonkatania ,5.21,1323,3676
USS Copperfin ,5.34,1466,3457
Empress ,5.76,2781,3389
HMS Shag at Sea  ,5.86,2159,3837
Flying Dutchman ,6.09,2694,3587
USS Echo ,6.7,1518,3534
HMS Avenger ,6.76,2609,3899
SS Crescent Star,7.15,2288,3518
Brandenburg ,7.15,1918,3060
HMS Sea Tiger ,7.54,2025,3494
Deep Quest  ,7.92,1585,3686
Glencairn ,8.17,2547,3838
USS Starfish ,8.55,2188,3290
Rob Roy ,8.7,1860,3424
HMS Devonshire ,9.16,1310,3163
HMS Sutherland ,8.91,1935,3021
USS Valhalla ,9.27,1751,3521
SS Goliath ,9.52,2609,3937
USS Davies ,9.66,1713,3228
IJN Shinaru ,9.81,1111,3247
HMS Chester ,10.21,2079,3694
Rob Roy ,10.86,1954,3403
HMS Solent  ,10.78,1128,3937
HMS Interceptor ,10.84,2902,3864
HMS Defiant ,11.09,1846,3499
Altair ,11.4,1725,3779
Reaper  ,11.67,2492,3106
Geronimo ,11.88,2433,3378
Belafonte ,11.96,1754,3577
HMS Sutherland ,12.77,2723,3180
