Name,Arrival Time,TEU,Waiting Cost
SSNR Seaview ,0.3,2625,3616
SSNR Seaview ,0.45,1725,3042
Sea Star ,0.77,2479,3392
SS Crescent Star,0.94,2224,3403
HMS Nereid  ,1.33,2233,3896
Black Hawk ,1.48,1177,3609
Altair ,1.73,2924,3332
Turtle  ,2.13,1452,3643
HMS Torrin ,2.38,2005,3352
Q Boat ,2.5,2569,3879
USS Caine ,2.63,2855,3424
USS Scotia  ,2.99,1722,3428
Caledonia II  ,3.24,1418,3802
HMS Defiant ,3.67,1507,3379
Caledonia II  ,3.64,2280,3316
SS Britannic ,4.04,1585,3518
SS Sea Witch ,4.39,1439,3795
USS Intrepid ,4.65,1220,3979
Hai Peng ,4.56,1930,3893
SS Sea Witch ,4.99,2989,3657
USS Copperfin ,5.15,2434,3795
USS Scotia  ,5.35,1631,3994
SS Venture ,6.01,1813,3739
HMS Sea Tiger ,5.58,1080,3709
USS Montana ,6.01,1212,3903
African Queen ,6.53,2368,3962
Black Hawk ,6.73,2540,3985
SSN Ulysses ,7.02,2498,3023
HMS Saltash Castle ,7.09,1752,3998
Glencairn ,7.49,2236,3791
The Inferno ,7.93,1509,3866
Jenny ,7.56,1109,3621
Mary Deare ,8.14,2828,3774
Disco Volante ,8.57,1010,3850
USS Charleston  ,8.44,2284,3185
Elizabeth Dane ,8.84,1550,3553
Dulcibella ,9.07,1704,3957
Argo ,9.39,1888,3473
USS Tiger Shark ,9.68,2753,3104
Empress ,10.34,2219,3308
Brandenburg ,10.33,2135,3688
Black Pearl ,10.34,2440,3092
Batavia Queen ,10.39,2426,3535
Edinburgh Trader ,11.05,1265,3307
USS Haynes ,11.67,2562,3727
USS Abraham Lincoln ,11.53,1763,3215
Dulcibella ,11.86,1554,3136
Altair ,11.88,1544,3080
SS Chiku Shan ,12.07,2844,3754
U-571  ,12.5,1396,3185
