Name,Arrival Time,TEU,Waiting Cost
Elizabeth Dane ,0.3,2180,3485
USS Pequod  ,0.45,1631,3859
Sea Cliff  ,0.7,2310,3822
SS Britannic ,1.04,1773,3645
Pequod ,1.29,1130,3831
Red Witch ,1.47,1613,3646
USS Pequod  ,1.62,1616,3180
Altair ,1.98,2961,3289
USS Abraham Lincoln ,2.16,2788,3505
Liparus ,2.45,1863,3188
USS Abraham Lincoln ,2.95,1820,3263
Hai Peng ,2.87,2366,3627
Nathan Ross ,3.33,2977,3826
Aeolus ,3.56,2533,3157
Poseidon ,3.62,1558,3365
USS Scotia  ,4.02,2672,3308
USS Oakland ,4.35,1736,3715
Ning-Po  ,4.46,2344,3449
Turtle  ,4.69,1464,3388
USS Tiger Shark ,5.12,1607,3199
HMS Chester ,5.2,2642,3998
Red Witch ,5.53,2082,3002
Amindra ,5.73,2932,3104
SS Andes ,6.11,1073,3872
Argonautica ,6.29,1360,3506
Pequod ,6.52,1352,3065
Pequod ,6.77,2125,3519
IJN Shinaru ,6.96,2211,3815
HMS Bedford ,7.35,1184,3022
HMS Endeavour ,7.68,1737,3127
SS Happy Wanderer ,7.56,2267,3350
Belafonte ,7.98,2355,3299
Starfish  ,8.34,2276,3063
HMS Compass Rose ,8.4,2568,3564
USS Montana ,8.87,2947,3012
USS Tiger Shark ,8.87,2136,3354
Deep Quest  ,9.01,1948,3875
HMS Bedford ,9.59,1090,3328
IJN Shinaru ,9.65,2551,3532
Sea Star ,10.19,1182,3385
Red Dragon  ,10.02,1047,3232
Jenny ,10.42,2004,3318
Morning Star ,10.55,2692,3164
HMS Torrin ,11.41,2868,3513
SSNR Seaview ,11.52,2134,3139
Academic Vladislav Volkov ,11.73,1681,3040
Hai Peng ,11.42,1805,3970
Argo ,11.72,1794,3467
SS Antonia Graza ,12.21,1592,3141
USS Pequod  ,12.69,1968,3351
