Name,Arrival Time,TEU,Waiting Cost
HMS Torrin ,0.19,2631,3509
The Wanderer  ,0.45,2349,3608
Sea Cliff  ,0.52,1953,4358
USS Aspen ,0.63,2530,3450
HMS Venus ,0.83,2307,3404
Ning-Po  ,1.08,2013,3536
USS Reluctant ,1.49,1491,3487
Red Dragon  ,2.15,1433,3630
Edinburgh Trader ,2.37,1277,3137
Morning Star ,2.65,2204,2849
Rights-of-Man ,2.84,2702,2780
Patna ,2.93,1882,3510
Albatross ,3.05,1546,3728
HMS Sherwood  ,3.18,2950,2990
Wonkatania ,3.46,1034,3682
USS Lansing ,3.74,1581,3988
SS Venture ,3.89,1741,3466
Black Pearl ,3.96,2099,3786
Red Dragon  ,4.29,2040,3381
Jenny  ,4.64,1285,2829
Turtle  ,4.95,1799,3150
SS Sea Witch ,5.1,1517,3886
St. Georges ,5.3,2137,3718
Black Pearl ,5.65,1554,3875
USS Reluctant ,6.24,2260,3964
St. Georges ,6.55,2048,3162
Stealth Ship ,6.78,2438,3785
USS San Pablo ,6.99,2321,3487
USS Dragonfish ,7.43,2713,3338
Ning-Po  ,7.49,1325,3613
HMS Bedford ,7.98,2558,3561
Disco Volante ,8.17,2588,3415
Red October ,8.45,2352,3751
Ning-Po  ,8.73,2560,3834
Nathan Ross ,9.08,1178,3591
Acheron ,9.44,2182,3597
Proteus  ,9.6,2127,3289
USS Davies ,9.77,2692,3476
HMS Interceptor ,9.85,1502,3975
Benthic Explorer ,10.08,1813,3620
USS Echo ,10.25,2908,3467
USS Belinda ,11.18,1882,4138
USS Tiger Shark ,11.25,1430,3327
USS Copperfin ,11.8,2014,3969
Pequod ,11.88,2985,3848
African Queen ,12.13,1102,4367
SS Venture ,12.21,2148,3164
USS Caine ,12.35,1238,3469
Love Nest ,12.57,1830,3741
Wonkatania ,12.66,2693,3380
