Name,Arrival Time,TEU,Waiting Cost
USS Bedford ,0.15,2491,3983
Glencairn ,0.57,1510,3308
SS Venture ,0.68,1356,3730
USS Scotia  ,0.93,1077,3526
Yellow Submarine ,1.2,1265,3279
Stealth Ship ,1.4,2414,3416
Red October ,1.53,1504,3840
SS Goliath ,1.72,2113,3598
HMS Defiant ,2.13,2577,3204
Elizabeth Dane ,2.78,1287,3668
SS Andes ,2.91,1217,3264
The Wanderer  ,3.16,1551,3706
Geronimo ,3.26,1667,2989
HMS Interceptor ,3.53,1052,2812
Sea Star ,3.73,2130,4046
Black Swan ,4.13,2468,4071
Starfish  ,4.23,1726,2727
HMS Shag at Sea  ,4.48,2014,3376
Red Witch ,4.82,1910,3713
Jenny ,4.98,1399,3588
Acheron ,5.82,2270,3350
Caledonia II  ,5.95,2475,4512
USS Belinda ,6.04,2851,3977
Q Boat ,6.43,2616,3949
USS Poseidon ,6.55,1485,3385
Morning Star ,6.69,2516,3270
SS Britannic ,6.84,2369,3070
Pequod ,6.99,2202,3729
SS Happy Wanderer ,7.41,2480,3758
HMS Interceptor ,7.64,1151,3000
HMS Lydia ,7.89,1674,3408
USS Bedford ,8.36,2611,3468
HMS Defiant ,8.72,2941,3519
USS Tigerfish ,8.94,2133,3793
African Queen ,9.31,1186,4074
Altair ,9.68,2523,3477
SS Minnow Johnson  ,9.91,1570,4072
Angelina  ,10.21,1268,3854
Argo ,10.57,2570,3505
Argonautica ,11.85,2805,3704
SS Happy Wanderer ,12.21,2742,3331
Brandenburg ,12.59,2657,3361
HMS Compass Rose ,12.78,1530,3221
HMS Bedford ,13.08,1781,3938
HMS Torrin ,13.38,1058,3274
SS Antonia Graza ,13.99,1447,3567
Pequod ,14.26,1659,3165
Red Witch ,14.51,1986,3356
Sea Cliff  ,14.66,2494,3668
SS Goliath ,15.15,2192,3310
