Name,Arrival Time,TEU,Waiting Cost
Benthic Explorer ,0.13,2515,3910
USS Oakland ,0.27,1363,3702
Morning Star ,0.59,1235,3597
USS Sawfish ,0.9,1935,2628
Reaper  ,1.03,1391,3018
Poseidon ,1.1,2126,3749
USS Pequod  ,1.42,2414,3786
SS Goliath ,1.92,2955,4142
Acheron ,2.04,2004,3603
Patna ,2.2,2050,4049
Altair ,2.42,2686,3847
Glencairn ,2.54,2307,3609
Arabella ,2.78,1768,2742
Morning Star ,3.0,2311,3535
USS Belinda ,3.11,2392,3880
HMS Shag at Sea  ,3.29,1066,3880
Black Hawk ,3.58,1088,3243
Patna ,3.98,1458,3611
Argonautica ,4.12,2253,3450
HMS Sherwood  ,4.27,2505,3805
The Henrietta  ,4.53,2605,3656
SS Andes ,4.81,1670,3150
Aeolus ,4.96,2759,3620
Rights-of-Man ,5.05,2050,3918
Acheron ,5.26,1420,3564
Jenny  ,5.43,2471,3840
U-571  ,5.53,1791,3763
Black Swan ,6.0,1986,3678
HMS Venus ,6.12,2686,3517
Black Pearl ,6.31,2588,3580
HMS Saltash Castle ,6.51,1018,3304
Argo ,6.72,2751,2921
Jenny ,6.8,2248,3728
SS Britannic ,6.96,2955,3567
USS Starfish ,7.22,1178,3576
HMS Bedford ,7.35,1528,3504
HMS Interceptor ,7.48,2542,4147
SS Goliath ,7.55,2697,3337
USS Thunderfish ,7.76,2712,3646
Argo ,8.27,2865,3199
USS Stingray  ,8.56,1895,3583
Morning Star ,8.63,1326,3446
USS Reluctant ,8.75,2467,3543
USS Abraham Lincoln ,9.2,1590,3925
Angelina  ,9.62,1484,3763
Geronimo ,9.7,2153,3593
Black Hawk ,9.85,1805,3377
Nautilus ,10.07,1529,3705
Deep Quest  ,10.22,1166,3675
HMS Solent  ,10.49,1561,4257
