Name,Arrival Time,TEU,Waiting Cost
Caledonia II  ,0.35,2331,3646
St. Georges ,0.58,2112,3173
The Henrietta  ,0.78,2015,3684
Wonkatania ,0.94,1245,3830
SS Goliath ,1.26,1525,3433
USS Dragonfish ,1.64,1699,3508
Brandenburg ,1.81,1267,3943
HMS Sutherland ,2.0,2076,3648
SS Britannic ,2.29,1980,3017
Yellow Submarine ,2.5,2138,3258
USS Charleston  ,2.73,2427,3325
HMS Victoria ,2.92,2474,3162
Academic Vladislav Volkov ,3.18,1343,3208
HMS Sutherland ,3.62,2584,3501
USS Aspen ,3.57,1011,3011
Argonautica ,4.22,1447,3426
Morning Star ,4.38,2811,3978
The Inferno ,4.24,2973,3094
Ghost ,4.68,2573,3906
Sea Star ,4.82,1340,3419
USS Sea Tiger ,5.26,2524,3514
Geronimo ,5.24,1189,3819
The Henrietta  ,5.85,1084,3422
Elizabeth Dane ,5.84,2306,3038
Acheron ,6.32,1692,3065
HMS Interceptor ,6.37,1484,3584
Pequod ,6.72,1132,3512
African Queen ,7.16,1845,3581
USS Davies ,7.35,2995,3307
Starfish  ,7.23,2575,3348
USS Sea Tiger ,7.7,2346,3327
HMS Lydia ,8.25,1538,3718
USS Lansing ,8.25,2821,3345
Geronimo ,8.64,1147,3210
Rights-of-Man ,9.2,2096,3853
Albatross ,8.64,2161,3910
Morning Star ,9.38,1382,3100
SS Venture ,9.22,1728,3446
Q Boat ,9.86,2046,3110
HMS Solent  ,10.02,1288,3278
USS Aspen ,9.99,2321,3797
Stealth Ship ,10.73,2814,3014
Gloria N ,10.96,1195,3190
SS Goliath ,11.16,1327,3773
Black Hawk ,11.26,1646,3924
Acheron ,11.68,1633,3130
Angelina  ,12.43,1997,3091
HMS Shag at Sea  ,11.85,2048,3030
USS Starfish ,12.38,1421,3085
USS Copperfin ,12.61,2548,3028
