Name,Arrival Time,TEU,Waiting Cost
Black Hawk ,0.24,1415,3999
USS Poseidon ,0.46,2967,3929
SS Andes ,0.72,1167,3172
USS Valhalla ,0.89,2650,3568
Mary Deare ,1.19,1195,3607
Empress ,1.45,2589,3432
SS Claridon ,1.68,2480,3869
SS Venture ,1.94,1843,3533
USS Sea Tiger ,2.2,1848,3813
USS Montana ,2.52,2357,3773
Saracen ,2.78,1251,3983
USS Charleston  ,3.03,2603,3861
Sea Star ,3.3,1044,3406
Wonkatania ,3.36,1931,3903
Black Swan ,3.64,2722,3512
USS Poseidon ,4.09,1591,3976
USS Valhalla ,4.25,1420,3097
SS Venture ,4.59,1728,3827
Flying Dutchman ,4.73,1467,3716
HMS Avenger ,4.91,1236,3646
Proteus  ,5.42,2506,3419
USS Starfish ,5.42,2878,3973
Red October ,5.67,1961,3992
Brandenburg ,6.02,1706,3177
Acheron ,6.29,1495,3979
Geronimo ,6.39,2142,3465
USS Belinda ,6.63,1487,3969
Batavia Queen ,7.0,1983,3364
Argonautica ,7.32,2241,3878
SS Venture ,7.9,2690,3140
Morning Star ,7.8,2149,3570
HMS Victoria ,7.83,2845,3340
USS Sawfish ,8.21,2300,3085
Starfish  ,8.51,1468,3904
Aquanaut 3  ,8.55,1098,3680
Gloria N ,8.59,1596,3649
Disco Volante ,9.32,2119,3719
Love Nest ,9.56,1772,3399
Wonkatania ,9.64,1914,3224
SS Sea Witch ,9.95,1029,3851
Pequod ,10.31,1479,3891
St. Georges ,10.11,2834,3646
SS Venture ,10.77,2043,3886
SS Goliath ,10.96,2106,3849
Geronimo ,11.1,1128,3822
Jenny  ,11.38,1446,3183
Edinburgh Trader ,11.54,1523,3056
Argonautica ,12.22,1014,3210
USS Belinda ,12.15,1125,3282
HMS Lydia ,12.08,1226,3394
