Name,Arrival Time,TEU,Waiting Cost
Turtle  ,0.27,2690,3679
Albatross ,0.47,1283,2961
USS Oakland ,0.67,2153,3450
SS Andes ,0.78,2821,3396
Argo ,1.15,2951,3229
Starfish  ,1.33,1764,3567
USS Belinda ,1.58,1457,3726
Arabella ,1.83,1692,3617
USS Sawfish ,2.51,2098,3676
SS Goliath ,3.11,1521,3091
SS Antonia Graza ,4.05,2557,3557
Jenny ,4.36,1369,3656
Acheron ,4.57,2688,3706
Starfish  ,4.76,2566,3866
HMS Avenger ,4.85,1177,3087
HMS Sutherland ,5.19,2129,3191
Black Swan ,5.33,2000,3430
Elizabeth Dane ,5.85,1216,3294
SS Antonia Graza ,6.19,2754,3444
HMS Compass Rose ,6.39,2135,3386
Turtle  ,6.64,2672,3536
SS Crescent Star,6.93,2433,3691
USS Tiger Shark ,7.02,2048,3472
USS Davies ,7.16,1149,3218
Batavia Queen ,7.31,2401,3111
Hahnchen Maru ,7.52,2852,3591
Red Dragon  ,7.75,1440,3726
Albatross ,7.87,1002,3445
HMS Bedford ,8.03,2947,3115
HMS Avenger ,8.13,1417,3752
Proteus  ,8.47,1011,3618
USS Sawfish ,9.02,2352,4114
HMS Sea Tiger ,9.15,2884,4472
HMS Torrin ,9.31,1605,3331
USS Sawfish ,9.74,2872,3037
SS Princess Irene,10.04,2207,3438
Flying Dutchman ,10.21,1501,3255
Q Boat ,10.28,2261,3516
USS Poseidon ,10.36,2897,3197
SS Sea Witch ,10.6,2995,3829
Yellow Submarine ,10.77,1722,3330
HMS Lydia ,10.92,1960,3869
The Inferno ,11.17,1520,3688
Nautilus ,11.4,1453,3668
Sea Cliff  ,11.6,1109,3140
Saracen ,11.74,1004,4029
SS Britannic ,12.23,1840,3490
SS Happy Wanderer ,12.56,1273,2787
HMS Saltash Castle ,12.78,1457,3925
Orca ,12.95,1498,3637
