Name,Arrival Time,TEU,Waiting Cost
USS Abraham Lincoln ,0.2,2851,3892
HMS Sherwood  ,0.51,2304,3054
Deep Quest  ,0.71,1278,3462
Red Dragon  ,1.12,2116,3838
U-571  ,1.18,2712,3285
SS Essess  ,1.47,1089,3433
SS Crescent Star,1.79,2898,3748
IJN Shinaru ,1.92,1532,3527
Stealth Ship ,2.11,2069,3566
Disco Volante ,2.54,2597,3857
Reaper  ,2.76,1032,3096
HMS Avenger ,3.13,1877,3024
USS Sea Tiger ,3.21,2670,3693
Poseidon ,3.49,1526,3762
Saracen ,3.56,1216,3407
Red Witch ,3.81,2273,3353
USS San Pablo ,4.25,1732,3625
Starfish  ,4.61,2453,3047
Turtle  ,4.62,2468,3784
HMS Defiant ,5.09,1351,3122
Argonautica ,5.04,1979,3854
USS San Pablo ,5.6,2895,3864
Saracen ,5.7,2133,3695
Acheron ,6.26,1187,3768
Jenny ,6.24,1206,3216
Albatross ,6.72,2814,3739
SS Venture ,6.69,2131,3811
SS Claridon ,7.02,1228,3326
The Henrietta  ,7.26,2926,3399
Jenny  ,7.69,2695,3573
SS Chiku Shan ,8.0,1412,3475
HMS Sherwood  ,8.18,1908,3545
Aeolus ,8.17,2096,3904
Batavia Queen ,8.52,1724,3259
SS Crescent Star,8.82,1265,3381
HMS Nereid  ,9.3,2272,3603
USS Haynes ,9.36,1549,3547
USS Tigerfish ,9.4,1990,3160
USS San Pablo ,9.89,1661,3615
Stealth Ship ,9.96,1446,3861
Black Swan ,10.39,2728,3235
HMS Victoria ,10.79,2477,3747
USS Sea Tiger ,10.6,1319,3951
USS Belinda ,10.9,2992,3103
Brandenburg ,10.91,1969,3838
USS Scotia  ,11.77,2059,3664
HMS Sea Tiger ,11.56,1412,3059
Batavia Queen ,12.01,1143,4000
Rob Roy ,11.77,1239,3962
USS Poseidon ,12.43,1512,3882
