Name,Arrival Time,TEU,Waiting Cost
SS Essess  ,0.23,2121,3698
Rob Roy ,0.48,1122,3827
Dulcibella ,0.89,2287,3564
USS Scotia  ,1.06,1346,3602
USS Abraham Lincoln ,1.27,2315,3131
HMS Saltash Castle ,1.53,1683,3921
Hai Peng ,1.67,2256,3899
Hahnchen Maru ,1.99,2288,3310
USS Tigerfish ,2.2,1057,3861
Flying Dutchman ,2.41,2734,3688
SS Essess  ,2.74,2858,3229
HMS Sutherland ,3.05,1732,3139
USS Sea Tiger ,3.23,2904,3361
USS Dragonfish ,3.46,1245,3923
Geronimo ,3.91,1431,3339
Mary Deare ,3.98,1172,3990
SS Sea Witch ,4.33,1309,3311
IJN Shinaru ,4.48,2568,3219
USS Aspen ,4.76,1470,3437
Turtle  ,4.79,2973,3721
Deep Quest  ,5.36,1925,3397
HMS Venus ,5.17,2649,3502
Edinburgh Trader ,5.59,1131,3763
USS Montana ,5.94,2582,3063
U-571  ,6.29,1542,3791
Red Dragon  ,6.63,2866,3491
Geronimo ,6.66,2463,3450
Argo ,7.18,2129,3356
USS Scotia  ,7.29,2871,3853
Aquanaut 3  ,7.67,1929,3482
Ghost ,7.58,2676,3478
Caledonia II  ,7.57,1626,3575
Rob Roy ,8.5,1433,3512
HMS Sutherland ,8.5,2612,3215
Flying Dutchman ,8.95,1532,3519
USS Thunderfish ,9.15,2645,3365
HMS Venus ,9.05,2847,3176
Benthic Explorer ,9.45,1186,3606
Black Swan ,10.01,1349,3426
USS Thunderfish ,9.85,2773,3889
Deep Quest  ,10.43,1634,3755
MS Ergenstrasse ,10.43,2737,3739
USS Tiger Shark ,10.66,2099,3504
The Henrietta  ,10.97,1317,3681
SS Sea Witch ,11.27,1495,3189
SS Claridon ,11.59,1812,3449
SS Goliath ,11.49,2555,3248
USS Lansing ,11.54,1949,3796
USS Pequod  ,11.94,2004,3350
Deep Quest  ,12.66,1134,3345
