Name,Arrival Time,TEU,Waiting Cost
USS Tigerfish ,0.13,1165,3383
Glencairn ,0.64,1202,3349
USS Haynes ,0.94,1308,3744
HMS Lydia ,1.42,2368,3591
Jenny ,1.6,1382,3139
Rob Roy ,1.74,1990,3567
Immer Essen ,2.25,1195,3410
SS Essess  ,2.57,1276,3601
Black Hawk ,2.78,2768,3305
USS Abraham Lincoln ,2.86,2221,3447
HMS Venus ,2.96,1676,3688
Deep Quest  ,3.14,1549,3802
USS Starfish ,3.41,2681,3659
Ning-Po  ,3.6,2023,3341
SS Happy Wanderer ,3.66,2623,3702
Deep Quest  ,3.74,1306,3237
USS San Pablo ,3.96,1024,3584
Elizabeth Dane ,4.35,1960,3705
SS Happy Wanderer ,4.77,2733,3781
Aquanaut 3  ,5.11,2810,3744
Deep Quest  ,5.4,1578,3331
Nautilus ,5.61,2673,3846
Disco Volante ,5.78,2202,3314
HMS Nereid  ,5.98,2103,4029
USS Sea Tiger ,6.06,2409,3937
USS Oakland ,6.36,2955,3779
HMS Sherwood  ,6.56,1084,3775
Arabella ,7.09,2527,3794
HMS Interceptor ,7.32,2413,3235
Caledonia II  ,7.47,1822,3691
Hahnchen Maru ,7.63,1124,4083
HMS Sea Tiger ,7.76,2283,3307
Red October ,7.95,1138,3492
USS Oakland ,8.2,2367,3295
Arabella ,8.57,1968,4234
Rights-of-Man ,8.64,2386,3430
USS Thunderfish ,9.03,2077,3563
U-571  ,9.27,1085,3468
Hai Peng ,9.55,1608,3580
Yellow Submarine ,9.74,2609,3610
Hahnchen Maru ,9.85,2099,2922
Edinburgh Trader ,10.08,1666,3432
SS Andes ,10.22,2603,3750
USS Stingray  ,10.35,2036,3726
USS Caine ,10.57,1709,3360
SS Crescent Star,10.77,1418,3511
Pequod ,11.34,2952,3149
Wonkatania ,11.55,1444,3699
USS Thunderfish ,11.67,1754,3704
The Henrietta  ,11.91,1166,3556
