Name,Arrival Time,TEU,Waiting Cost
USS Oakland ,0.05,2715,3773
Pequod ,0.27,1086,3394
Pequod ,0.7,1941,3333
Black Pearl ,0.82,2198,3270
Geronimo ,1.01,2111,3865
HMS Sea Tiger ,1.23,2480,3439
USS Bedford ,1.57,1873,3553
SSNR Seaview ,1.83,1339,3839
Dulcibella ,1.98,2245,3631
HMS Bedford ,2.15,1946,3528
Liparus ,2.29,2194,3682
SS Chiku Shan ,2.42,1979,3354
USS Montana ,2.69,1377,3486
Q Boat ,3.18,1121,3346
Yellow Submarine ,3.29,2241,3407
Immer Essen ,3.56,2009,3433
Albatross ,3.72,1560,3563
USS Poseidon ,3.89,1245,3764
Albatross ,4.07,1577,3461
SS Happy Wanderer ,4.39,2541,3927
SS Chiku Shan ,4.62,2639,3470
Caledonia II  ,5.35,1991,3443
IJN Shinaru ,5.49,1337,3642
The Wanderer  ,5.71,2660,3275
Patna ,5.82,2450,3901
HMS Compass Rose ,6.07,1753,4074
USS Valhalla ,6.26,2143,3216
SS Britannic ,6.44,1476,3475
SS Britannic ,6.65,2424,4023
SS Goliath ,6.74,1556,3082
SS Goliath ,6.88,2534,3756
HMS Interceptor ,7.08,1798,4368
SS Venture ,7.23,2289,3964
USS Valhalla ,7.43,2866,3679
Benthic Explorer ,7.73,2963,3307
Glencairn ,8.01,2839,3954
HMS Sea Tiger ,8.12,2377,3520
Yellow Submarine ,8.26,1409,3913
HMS Interceptor ,8.52,1462,3510
Starfish  ,8.67,1093,3760
USS Sawfish ,8.96,1704,3878
USS Reluctant ,9.08,2330,3830
USS Charleston  ,9.36,1828,4043
Wonkatania ,9.49,2195,3646
Pequod ,9.61,2249,3877
USS Reluctant ,10.03,2241,3087
Wonkatania ,10.68,1284,3689
Disco Volante ,10.81,1499,3537
Nautilus ,10.93,2097,3677
USS Haynes ,11.28,2529,3898
