Name,Arrival Time,TEU,Waiting Cost
Aeolus ,0.33,1897,3463
USS Tigerfish ,0.7,2782,3306
Love Nest ,0.81,2181,4422
SS Venture ,0.98,1443,3960
Q Boat ,1.16,2630,3728
USS Reluctant ,1.45,2495,3084
Stealth Ship ,1.68,2166,3287
MS Ergenstrasse ,1.77,2533,3389
USS Charleston  ,2.14,1475,3317
SS Crescent Star,2.6,2961,3592
Immer Essen ,2.87,1969,3294
Hahnchen Maru ,3.17,1757,3385
Angelina  ,3.42,1492,3349
USS Aspen ,3.53,2887,3277
USS Intrepid ,3.72,1321,3448
Acheron ,4.05,1969,3339
SS Claridon ,4.23,1960,3873
USS Starfish ,4.41,2075,3506
Sea Star ,4.92,1566,3288
USS Oakland ,5.11,1605,3369
Rob Roy ,5.34,2098,3941
HMS Interceptor ,5.47,1667,4085
Starfish  ,5.74,1108,3758
Mary Deare ,6.05,1723,3391
Rob Roy ,6.19,1813,3785
HMS Torrin ,6.5,2042,3421
Turtle  ,7.24,2014,2689
Red Witch ,7.43,1976,4197
Brandenburg ,7.84,2066,3440
SS Chiku Shan ,8.18,2906,3719
Geronimo ,8.46,2686,3711
Rob Roy ,8.7,2426,3543
USS Scotia  ,8.86,2354,3579
SS Venture ,9.0,2618,2906
USS Montana ,9.16,1561,3595
Gloria N ,9.31,2792,3276
HMS Solent  ,9.84,2679,3586
USS Intrepid ,10.04,1584,3495
Academic Vladislav Volkov ,10.24,2543,3659
SS Venture ,10.48,1843,3865
Ghost ,10.81,1930,3673
Edinburgh Trader ,10.97,2331,3493
Yellow Submarine ,11.13,2997,3878
USS Charleston  ,11.52,2622,3016
Altair ,11.81,2928,3641
Wonkatania ,11.94,2859,3687
Reaper  ,12.33,2454,3506
USS Intrepid ,12.65,1292,3705
Arabella ,12.79,2078,3303
SS Goliath ,13.13,1956,3649
