Name,Arrival Time,TEU,Waiting Cost
African Queen ,0.29,2212,3973
SS Britannic ,0.52,1688,3855
HMS Solent  ,0.65,1154,3665
Rachel ,1.09,2583,3808
IJN Shinaru ,1.22,1847,3033
HMS Nereid  ,1.62,1993,3211
Black Pearl ,1.66,1144,3858
HMS Shag at Sea  ,2.05,2329,3722
Pequod ,2.16,1524,3965
Q Boat ,2.55,1611,3956
Caledonia II  ,2.72,2469,3301
Nathan Ross ,2.88,2995,3746
Hai Peng ,3.04,2095,3854
Argonautica ,3.22,2015,3469
Q Boat ,3.8,2363,3448
MS Ergenstrasse ,3.88,1730,3538
USS Reluctant ,4.15,2302,3888
HMS Sea Tiger ,4.39,2822,3823
St. Georges ,4.85,1760,3081
SS Sea Witch ,4.9,1582,3940
USS Stingray  ,5.43,2640,3895
HMS Avenger ,5.43,2358,3869
USS Davies ,6.02,1804,3376
Orca ,5.82,2215,3045
Ning-Po  ,6.17,2004,3835
Jenny ,6.34,1064,3871
Sea Star ,6.69,1598,3945
Black Hawk ,7.15,1920,3419
HMS Shag at Sea  ,7.35,2632,3766
USS Tiger Shark ,7.92,2125,3473
Arabella ,8.17,1027,3542
The Wanderer  ,8.01,1677,3515
The Flying Wasp ,8.11,1247,3353
Disco Volante ,8.42,1704,3800
HMS Nereid  ,8.7,2031,3443
USS Stingray  ,9.14,2521,3546
Rights-of-Man ,9.56,1553,3108
Benthic Explorer ,9.52,2495,3355
Black Swan ,9.39,1282,3403
SS Chiku Shan ,9.84,2746,3942
USS Charleston  ,10.31,1689,3074
Proteus  ,10.4,1437,3502
USS Montana ,10.61,2950,3368
Red Witch ,10.95,1945,3440
USS Thunderfish ,11.25,2430,3431
Deep Quest  ,11.5,1004,3545
Nathan Ross ,11.73,2547,3522
Amindra ,12.13,1119,3679
Turtle  ,12.02,1657,3583
USS San Pablo ,12.3,1018,3610
