Name,Arrival Time,TEU,Waiting Cost
Deep Quest  ,0.28,1667,3457
HMS Solent  ,0.49,2624,3263
Wonkatania ,0.66,2551,3521
SS Britannic ,0.89,2204,3042
HMS Torrin ,1.31,1975,3072
USS Haynes ,1.48,1590,3702
Orca ,1.85,2990,3388
Hahnchen Maru ,1.88,2995,3712
HMS Torrin ,2.18,2472,3325
HMS Sutherland ,2.65,1395,3546
USS Bedford ,2.85,1227,3014
St. Georges ,3.02,2828,3270
Argo ,3.21,1104,3462
USS Montana ,3.41,1682,3413
Acheron ,3.91,2700,3246
Starfish  ,3.91,2774,3301
USS Starfish ,4.34,1745,3510
HMS Sea Tiger ,4.55,1909,3169
HMS Solent  ,4.93,2161,3299
USS Lansing ,5.12,1595,3402
Wonkatania ,4.95,1540,3134
Mary Deare ,5.52,2738,3916
HMS Saltash Castle ,5.88,1715,3235
HMS Chester ,6.19,1378,3676
Ghost ,6.06,1558,3576
SS Crescent Star,6.53,1032,3753
Red Dragon  ,6.93,1376,3745
Academic Vladislav Volkov ,7.18,1685,3610
Belafonte ,7.3,2712,3042
USS Montana ,7.51,1469,3445
USS Tiger Shark ,7.87,1560,3727
USS Belinda ,7.59,2114,3236
HMS Sutherland ,8.32,2488,3596
Wonkatania ,8.52,1158,3779
HMS Sutherland ,8.91,1350,3713
Wonkatania ,9.15,1060,3274
SS Andes ,8.84,2015,3394
USS Abraham Lincoln ,9.38,2921,3936
SS Britannic ,9.79,2071,3745
Aeolus ,10.0,1852,3711
Angelina  ,10.37,1990,3391
Acheron ,10.43,2410,3898
Liparus ,10.92,2143,3739
USS Thunderfish ,10.8,1330,3405
Dulcibella ,11.39,1889,3073
SS Crescent Star,11.24,1821,3398
Rachel ,12.05,1916,3836
USS Abraham Lincoln ,11.94,1545,3761
USS Intrepid ,12.45,1765,3105
HMS Chester ,12.19,1852,3908
