Name,Arrival Time,TEU,Waiting Cost
USS Abraham Lincoln ,0.23991495288569514,2033,3114
HMS Sea Tiger ,0.45340617414290485,1330,3440
Aeolus ,0.7020893335630426,2900,3897
USS Abraham Lincoln ,0.8511699493450583,1843,3665
Belafonte ,1.2423692546783152,1262,3906
USS Copperfin ,1.4947084972123794,2572,3824
Liparus ,1.5988165960516565,1174,3765
Geronimo ,1.774484831096791,2343,3651
USS Starfish ,1.9762583431215475,1186,3336
African Queen ,2.0791037209925416,1718,3710
USS Intrepid ,2.2330981326179016,1920,3720
USS Haynes ,2.3860006376536527,1825,3750
USS Valhalla ,2.5526622555362137,2308,3956
Aeolus ,2.6936428217071215,1692,3766
The Wanderer  ,2.828954011834598,1291,3813
Yellow Submarine ,3.001122505400702,1787,3946
SS Andes ,3.1883122033930005,2426,3516
USS Echo ,3.261471897972541,2794,3672
USS Reluctant ,3.807551804602797,2986,3489
Nautilus ,4.017341475775713,1003,3419
SS Sea Witch ,4.234963078305486,1946,3572
Arabella ,4.48656510445665,2412,4056
Red Dragon  ,4.798975916420534,1625,3724
USS Poseidon ,4.990221859204051,1701,3604
Arabella ,5.631761952697887,2979,3647
Caledonia II  ,5.834741878067063,1118,3155
Empress ,6.502128815861862,1595,3538
Argo ,6.6140769082560205,2506,4366
Rights-of-Man ,6.701016205644764,2579,3698
USS Pequod  ,7.056402928838451,1532,4056
Caledonia II  ,7.319148834970159,1404,3734
HMS Sutherland ,7.469185678100823,2014,3820
Hahnchen Maru ,7.674991730579521,2969,3385
Acheron ,7.874181541687954,2981,3782
HMS Bedford ,8.157465321862421,2348,3453
Liparus ,8.37981636541584,2367,3406
Rachel ,8.7376424392007,1523,3676
Patna ,8.902401061515489,2584,4126
USS Pequod  ,9.031562248940663,1831,3870
Patna ,9.098669395791687,2444,3326
USS Echo ,9.230152224565659,2092,3246
SS Antonia Graza ,9.691910049800187,1571,3966
Acheron ,9.7838149094448,1094,3926
SS Britannic ,9.870276656772116,1136,3325
SS Essess  ,10.281314726115875,2046,3628
HMS Nereid  ,10.662645207306628,1563,3751
SSNR Seaview ,11.070783273918085,1803,3205
The Henrietta  ,11.444189806063235,2954,3885
African Queen ,11.851823970946,2429,3877
HMS Sea Tiger ,12.35493096629033,1954,3097
