Name,Arrival Time,TEU,Waiting Cost
HMS Saltash Castle ,0.22538800451577895,2467,3761
USS Charleston  ,0.4573065592970743,1932,3515
SS Andes ,0.7627046010684054,1438,3783
Stealth Ship ,0.9662780517639902,1301,3317
USS Montana ,1.406408377226037,1424,3154
Ulysses ,1.930245460644465,2828,3876
Hai Peng ,2.1849505722720086,1871,3664
U-571  ,2.293301712877091,2617,3738
Patna ,2.578421147461222,2099,3283
Disco Volante ,2.6895673808919867,2872,3014
SS Britannic ,2.807852841504454,2066,3446
Academic Vladislav Volkov ,3.050444961026597,1890,3278
USS Sawfish ,3.2684193510896216,1506,3402
USS Tigerfish ,3.4558032082515706,1284,3237
SSN Ulysses ,3.7741486816181324,2200,3234
USS Montana ,3.9090680840769148,1183,3195
Black Hawk ,4.01545293869342,2355,3858
Proteus  ,4.46173213401287,2368,3733
USS Valhalla ,4.6211867574368455,2321,3852
HMS Victoria ,4.718479608149373,1643,3872
USS Pequod  ,5.074501813355768,2628,4050
HMS Viperess ,5.300181013610169,1683,2806
HMS Saltash Castle ,5.375665789079535,1420,3704
HMS Saltash Castle ,5.6130731858789105,2048,3463
USS Echo ,5.92691377885644,2745,3637
IJN Shinaru ,6.016368622291931,2600,3190
USS Haynes ,6.537155446541991,1526,2972
HMS Devonshire ,6.903865733489429,2271,3310
SS Essess  ,6.982882313016095,1780,3612
USS Reluctant ,7.0772421561386,1621,3296
Q Boat ,7.425786155752274,2568,4124
USS Reluctant ,7.557713831793175,2719,4176
USS Scotia  ,7.7902741620560105,2232,3814
Arabella ,7.924510751103216,1646,3330
HMS Chester ,8.267656672537836,2529,3429
Albatross ,8.747661229269976,2424,3355
HMS Interceptor ,9.093204738272716,2545,3325
Geronimo ,9.58158352347355,1747,3635
USS Poseidon ,9.856344334940369,2382,3361
HMS Devonshire ,9.936085440909833,1133,3583
IJN Shinaru ,10.086970588050947,2730,3681
Brandenburg ,10.78728124566145,2083,3348
Orca ,10.860676723831103,1482,3269
HMS Nereid  ,11.101762511970517,1839,3041
HMS Sherwood  ,11.235525600727161,1917,3872
Love Nest ,11.9744528186906,1441,3787
USS Belinda ,12.231871630723436,2088,3450
USS Belinda ,12.290942780622446,2269,3661
SS Andes ,12.556496621956041,2032,3605
Dulcibella ,12.819158575632258,1886,3224
