Name,Arrival Time,TEU,Waiting Cost
HMS Bedford ,0.16487577524779462,2442,3383
USS Echo ,0.27239192962675607,2762,3845
SS Antonia Graza ,0.47941542080873656,1246,3893
Hahnchen Maru ,0.5806880248210136,2080,3375
Ulysses ,0.6874759112939266,2508,3097
HMS Victoria ,0.78296500346468,1519,3461
HMS Sherwood  ,0.8738414352264768,2045,3352
USS Thunderfish ,1.0967946701323006,2263,3875
Glencairn ,1.3279017897317595,2573,3705
Empress ,1.5070877059532817,2511,3595
HMS Nereid  ,2.0798130617819264,1928,4002
Red Witch ,2.2970226277304153,1148,3980
USS Sea Tiger ,2.7606388655709355,2124,3274
Angelina  ,3.0448089470199258,2319,4026
Aeolus ,3.21797152247378,2348,3742
USS Charleston  ,3.884576295818149,1652,4085
HMS Sherwood  ,4.032388168745075,1676,3190
USS Copperfin ,4.314051893643237,2419,3614
Nautilus ,4.428363336751883,2983,3084
HMS Chester ,4.554053639428098,2413,3667
St. Georges ,4.675297099405158,2653,3760
HMS Viperess ,5.284476151364123,1133,3170
Nathan Ross ,5.369543322888198,2585,3985
Flying Dutchman ,5.658897764385586,2741,3537
Proteus  ,5.888808691357002,2323,3510
U-571  ,5.962910322090512,2363,3496
St. Georges ,6.086922736215678,2649,3458
Gloria N ,6.847200743660864,2606,2933
Black Hawk ,7.177489504205284,2305,3575
Edinburgh Trader ,7.30823778387511,2010,3666
Turtle  ,7.617674712729501,2988,3632
HMS Solent  ,7.881836552063788,1559,3215
USS Sea Tiger ,8.096556858824096,1952,3148
Morning Star ,8.246987161995174,2492,3217
HMS Defiant ,8.438762789915605,1113,3565
USS Davies ,8.61483094965159,2413,3074
USS Echo ,9.228522363808077,2344,3699
HMS Nereid  ,9.350808458194136,2015,3329
Benthic Explorer ,9.822630227043039,2309,3633
Batavia Queen ,10.072818984958095,2447,3783
Liparus ,10.285346784267153,2796,3842
HMS Shag at Sea  ,10.460476018620625,1553,3782
Immer Essen ,10.71600665562914,2666,3356
USS Sawfish ,10.883496016239441,1996,3395
Q Boat ,11.056719152618937,1241,3388
HMS Sherwood  ,11.622345558460486,2380,3661
USS Echo ,12.095089337474766,1472,3292
Brandenburg ,12.445362864121954,1211,3538
Red Witch ,12.739217279905025,1846,3412
USS Stingray  ,12.951476008139482,1783,3548
