Name,Arrival Time,TEU,Waiting Cost
USS Tigerfish ,0.6196966196607323,1943,3689
SS Britannic ,0.7268660870718221,1938,3341
Glencairn ,0.9867979567652856,1086,3944
USS Haynes ,1.0699965300113514,1542,3633
HMS Bedford ,1.2500317592593517,2881,3686
Poseidon ,1.6432866874947505,2866,3454
Sea Cliff  ,1.7951510543402813,1024,3362
Gloria N ,1.928336473857517,1691,4188
Mary Deare ,2.1794455307105327,2800,3187
Elizabeth Dane ,2.353518040186221,2730,3225
USS Abraham Lincoln ,2.4440150349129857,2392,3554
Saracen ,2.657304714142028,1397,3328
SS Venture ,2.7739491351431864,1944,3744
SS Essess  ,3.0680315339548727,2439,3898
Ning-Po  ,3.1674670115778674,1209,3506
HMS Victoria ,3.2390930632470036,2652,2785
Jenny ,3.6356479904228127,1693,4084
Mary Deare ,3.7806722043250183,1315,3251
HMS Sea Tiger ,4.304556079998129,1780,4241
Edinburgh Trader ,4.617520353278173,1274,3753
USS Echo ,4.7747175435841,1212,4038
Poseidon ,4.909487406245197,2391,3451
USS Haynes ,5.013750290960777,2715,3423
USS Reluctant ,5.091621738749149,2749,3896
USS Davies ,5.188591753122339,2703,3190
SS Essess  ,5.370020707741607,2879,3767
HMS Bedford ,5.88841116979306,2412,3647
HMS Victoria ,6.013635565390408,2398,3696
Rob Roy ,6.189546248471013,2212,3247
Arabella ,6.7540530101303355,1707,3680
Acheron ,7.2826035353969285,1166,3316
Altair ,7.836562690987952,2980,3547
Belafonte ,8.072910818933897,2402,3979
HMS Victoria ,8.204191810585126,2716,3237
Turtle  ,8.480084835710178,1035,3860
Black Pearl ,8.584807719630147,1504,3681
USS Stingray  ,8.86021069237619,2295,3413
Hai Peng ,9.032385974155176,1693,3631
SS Crescent Star,9.200865944816199,2696,3504
Academic Vladislav Volkov ,9.380533914792137,2286,3846
Acheron ,9.72847121843137,1541,3432
USS Charleston  ,9.92839504838909,1292,2976
Aquanaut 3  ,10.07330385502961,1262,3329
SS Claridon ,10.16215198781146,2799,3459
USS Reluctant ,10.317265111979948,2339,3814
Hai Peng ,10.54091844543512,1326,3189
Angelina  ,11.085522166400619,2241,3522
Altair ,11.280329630927469,2544,4014
Poseidon ,11.509256926989636,1573,3708
Immer Essen ,11.736156692036761,1695,3849
