Name,Arrival Time,TEU,Waiting Cost
SS Venture ,0.27257267892375986,2670,3769
USS Belinda ,0.510588603695143,2915,3159
USS Oakland ,0.5844852752722715,1349,3635
Poseidon ,1.0175431212827146,2100,3831
The Flying Wasp ,1.4535396101414497,2974,3360
SS Minnow Johnson  ,1.661469517053278,2494,3214
Wonkatania ,2.0326602849185362,2448,3495
USS Reluctant ,2.2872436466959543,2982,3246
HMS Interceptor ,2.73845025093142,2229,4029
Amindra ,2.847897114724702,1110,3380
Hahnchen Maru ,3.0042627280270713,1659,3207
St. Georges ,3.1259592000855596,2302,4073
USS Echo ,3.242328822823894,1778,3904
Black Hawk ,3.397465556877592,2805,3479
SS Princess Irene,3.7116683015256036,2612,3252
Flying Dutchman ,4.154078751224735,2284,3306
Benthic Explorer ,4.614648454737695,2974,3973
HMS Avenger ,5.031825367146063,1505,3375
Liparus ,5.264644795824776,1902,3551
Argo ,5.517040008469243,2799,3986
Belafonte ,5.732847142064053,2065,3770
HMS Sea Tiger ,5.894389676150768,1790,4170
Immer Essen ,6.242490690777015,1899,3729
SS Sea Witch ,6.360972383780848,2348,3070
USS Dragonfish ,6.549621858008846,1838,3563
Flying Dutchman ,6.6341051961617215,2977,3385
SS Sea Witch ,6.820249287516104,1722,3613
USS Dragonfish ,7.337269218102263,2766,4064
USS Sea Tiger ,7.507438353420994,2983,3429
The Wanderer  ,7.725197468640874,2328,2958
HMS Compass Rose ,8.355891525383365,1981,3619
USS Haynes ,8.437621326237144,2668,3661
USS Copperfin ,8.609555528231734,2910,3122
USS Montana ,8.756022861255742,2237,3408
Academic Vladislav Volkov ,9.18603202700394,1877,3170
Poseidon ,9.316021940869037,1951,3715
USS Belinda ,9.700553844956163,1216,3683
SS Antonia Graza ,9.917229854500684,1382,3517
Acheron ,10.200871395363126,1067,3524
Nathan Ross ,10.400624528768272,1498,3482
Caledonia II  ,10.559267607660566,1123,3946
HMS Sutherland ,10.701086096839825,2241,3491
USS Abraham Lincoln ,10.838106969404597,1852,3660
USS Dragonfish ,10.974408200800047,2963,3085
African Queen ,11.066511661357648,2042,3526
Gloria N ,11.157923980549805,2376,3897
Argo ,11.281551723583116,2433,3285
SS Chiku Shan ,11.399487408983516,1171,3747
African Queen ,11.80396770458287,2674,3146
HMS Solent  ,12.12934742972423,2401,3609
