Name,Arrival Time,TEU,Waiting Cost
USS Dragonfish ,0.20630366010914652,2561,3075
USS Thunderfish ,0.37517666794590143,2907,3673
USS Sea Tiger ,0.7263280160727885,1063,3567
Ulysses ,0.9940936351262932,2288,3810
Jenny  ,1.2485820366744935,2440,3778
HMS Shag at Sea  ,1.3515274425580615,2484,3681
HMS Victoria ,1.5048253281206438,2409,3974
Saracen ,1.7736857000540285,1900,4238
USS Thunderfish ,1.9230517992895388,2005,4147
HMS Sutherland ,2.628477592092957,1797,3884
USS Thunderfish ,2.966192367347612,1837,3799
USS Thunderfish ,3.199909962773863,2821,3323
USS Reluctant ,3.378610337238058,1195,4033
Dulcibella ,3.6007639234106597,2410,3578
USS Valhalla ,3.955573072018731,1728,3276
HMS Defiant ,4.529930358246925,2734,3815
USS Stingray  ,4.8124302573616315,1367,3745
Morning Star ,4.894192879258171,1398,3406
Poseidon ,4.97097769883373,2878,2758
Argo ,5.075077607600499,2255,4020
SS Claridon ,5.205972159213952,1791,3383
Q Boat ,5.542802454361408,2521,3223
Benthic Explorer ,5.625133601905145,2136,3975
U-571  ,5.827934535642578,1278,3273
Edinburgh Trader ,5.968782783123749,1186,3680
Aeolus ,6.201428156846143,2350,3912
Morning Star ,6.402375858024294,2356,3668
Ghost ,6.474982830394185,2948,3417
USS Pequod  ,7.254002257137186,1596,3697
Pequod ,7.418418839322658,1508,3064
Turtle  ,7.541174124524886,2833,3980
USS Oakland ,7.9024552218709925,2506,3240
Gloria N ,8.033855672586052,1683,3724
SS Princess Irene,8.28986932521958,1054,3652
USS Bedford ,8.449280588644454,2598,4315
Disco Volante ,8.612883261716803,2661,3478
HMS Avenger ,8.919872057028487,2841,3922
Red Witch ,9.038678764817485,1147,4090
USS Pequod  ,9.297784623429372,2168,3602
HMS Nereid  ,9.341927655728208,2749,3484
Rights-of-Man ,9.495867596959249,1674,3758
USS Poseidon ,9.717456642277712,2099,4061
Poseidon ,9.815503621639866,2205,3121
Red October ,10.014637260460193,2996,3359
HMS Saltash Castle ,10.438513291198005,2080,3658
Edinburgh Trader ,10.614619637333213,1108,3985
USS Caine ,10.857100503864949,1294,4042
HMS Devonshire ,11.032329438892221,1501,3705
USS Bedford ,11.168788734769963,1091,3501
Ghost ,11.316154340178317,1519,3465
