Name,Arrival Time,TEU,Waiting Cost
Love Nest ,0.06178620977509736,1573,3877
HMS Saltash Castle ,0.1939606982959276,2432,3688
USS Reluctant ,0.39890333131992206,1776,3861
Flying Dutchman ,0.893602653410937,2361,4021
Liparus ,1.1160813253973796,2123,3629
HMS Lydia ,1.2555158548506837,1655,3674
Brandenburg ,1.562938520789694,1555,3513
St. Georges ,1.7672852928430733,1621,3994
USS Davies ,1.86629745114325,2153,4111
SS Goliath ,2.196915139561475,1360,3727
SS Claridon ,2.339767269953998,2959,3669
Reaper  ,2.61301992619083,1603,3818
Gloria N ,2.718497367433819,2856,3948
U-571  ,2.932790972988264,1421,3727
USS Tigerfish ,3.2056438486722123,1291,3237
Patna ,3.3406510089299295,1820,3440
Edinburgh Trader ,3.454788014358281,1215,3773
Aeolus ,3.792912610818858,1304,4161
HMS Viperess ,3.978071017157219,1162,3655
USS Sawfish ,4.304171718384131,2906,4013
USS Sea Tiger ,4.53074868819355,2756,3801
SS Minnow Johnson  ,4.732395156285172,1619,3530
USS Haynes ,4.826785100223565,2413,3654
Flying Dutchman ,5.180776047361872,2002,3965
USS Valhalla ,5.423091331228719,1548,3776
Wonkatania ,5.812399142851001,2833,3723
Morning Star ,5.9001481711592545,1396,3976
USS Tigerfish ,6.121321169999738,1094,4064
USS Valhalla ,6.280669455786838,2719,3621
U-571  ,6.39963916529238,1563,3388
Mary Deare ,6.6834756423184265,1185,3899
USS Montana ,7.299298191326074,2590,3616
Ulysses ,7.4833851832543195,1361,3571
SS Goliath ,7.649595891604148,2817,3356
Pequod ,7.78430512294026,1046,3371
HMS Sutherland ,7.991500470081878,2939,3469
Pequod ,8.282803254688451,1872,3338
USS Davies ,8.407776187537191,2213,3618
SS Minnow Johnson  ,9.065413415741393,1749,3622
USS Abraham Lincoln ,9.428658277613769,1341,3652
Sea Star ,9.667305068525009,1792,3924
Angelina  ,9.962857285926193,2842,4013
USS Copperfin ,10.113375081351123,2848,3335
Red Witch ,10.223134789344057,1342,3574
USS San Pablo ,10.460074199052688,1378,3440
Glencairn ,10.879628394232938,1813,3801
Empress ,11.05414990062382,1127,3494
USS Tiger Shark ,11.224944792669705,2733,2973
SS Sea Witch ,11.499786387161997,2761,3532
SS Venture ,11.909020498610035,2184,3551
