Name,Arrival Time,TEU,Waiting Cost
Morning Star ,0.09823977600911943,1491,3539
HMS Victoria ,0.1909924518905371,1731,3285
USS Bedford ,0.5444783462449108,2533,3386
SS Minnow Johnson  ,0.7571375493097428,2618,3366
HMS Nereid  ,1.1678911096252045,2526,4256
SSN Ulysses ,1.4306804412485898,2628,3306
Amindra ,2.162809340105089,1557,3301
Argo ,2.4372197322950027,2499,3642
Black Swan ,2.5557945579773933,2447,3964
Rob Roy ,2.769019140557045,2714,3831
Sea Cliff  ,2.9693922198517573,2460,3092
USS Tigerfish ,3.1451535246373954,2885,3442
USS Pequod  ,3.4561785340067175,1253,3606
Sea Cliff  ,3.541602597091093,1583,3873
USS Scotia  ,3.992316808697264,2623,3488
HMS Devonshire ,4.116294110938386,1213,3572
USS Haynes ,4.34393823943187,1843,3696
HMS Compass Rose ,4.554608885266422,2737,3255
Empress ,4.871267635035783,1438,3651
USS Copperfin ,5.310705861495394,1417,3806
Wonkatania ,5.706556771352244,1614,3197
USS Sawfish ,5.994920577229131,2743,3972
Disco Volante ,6.254725977288484,1944,3055
USS Bedford ,6.335613253427539,1465,3817
Red October ,6.472818631243758,2259,3592
USS Charleston  ,6.771360017423341,1150,3381
HMS Sutherland ,6.936887955783897,1107,4309
Acheron ,7.137171329360717,1213,3904
Nathan Ross ,7.36271668908935,2956,3779
USS Charleston  ,7.69948069237945,1755,3747
Sea Cliff  ,7.847476434972921,2626,3745
HMS Defiant ,8.116483472597952,2015,3517
HMS Compass Rose ,8.198843257165846,1074,3561
Edinburgh Trader ,8.556448160648666,1819,3102
HMS Compass Rose ,8.635840074926655,2311,3976
HMS Avenger ,8.87998236504159,2771,3752
The Henrietta  ,9.228859751002624,2604,3491
SS Chiku Shan ,9.322461949241815,2929,4013
USS Valhalla ,9.474677375360036,2888,4220
USS Thunderfish ,9.676102119211066,1474,3955
Jenny  ,9.979014063818203,1100,3162
USS Belinda ,10.263934120290008,1245,3135
The Inferno ,10.420447605245165,1783,3524
African Queen ,10.474932910595363,1953,3498
Deep Quest  ,10.762111373695083,2993,3770
Benthic Explorer ,10.869564309177552,1714,3082
HMS Avenger ,11.024604407837503,2598,3043
Immer Essen ,11.386938296102254,2025,4267
African Queen ,11.691636847789951,2520,3550
Belafonte ,11.91866932780607,1918,2999
