Name,Arrival Time,TEU,Waiting Cost
Gloria N ,0.23342355876255946,2213,3587
SS Goliath ,0.4792178772616523,2139,3248
The Inferno ,0.803473547605271,2336,3762
Proteus  ,0.9561792190752694,1980,3332
HMS Victoria ,1.180659886321343,1730,3667
Aeolus ,1.4079193616769707,1694,4022
USS Charleston  ,1.5930416557468472,1767,3476
Batavia Queen ,1.6799059940773649,2180,3149
Belafonte ,1.9894277918677323,2031,3445
HMS Venus ,2.1227184341121434,2328,3553
SSN Ulysses ,2.459966078470153,2685,3505
Flying Dutchman ,2.894127909572589,2097,3479
Benthic Explorer ,3.0691275828810305,1636,3542
Starfish  ,3.2109468533751544,2110,4030
Brandenburg ,3.406900759057136,1003,3659
Ghost ,3.575131497615174,2637,3876
Starfish  ,3.9158519217076093,2294,3430
USS Tigerfish ,4.598765212461023,2396,3361
Hahnchen Maru ,4.8958710006813435,1227,3371
Rights-of-Man ,5.068092879710062,2889,3949
Jenny ,5.182830418603234,1147,3587
SS Crescent Star,5.502272049412425,1554,3620
USS Belinda ,5.563143277009496,2181,3348
Nathan Ross ,5.881351924908429,2495,4094
HMS Lydia ,6.1382075268324705,1857,3573
HMS Bedford ,6.225399186692694,2201,3636
SS Essess  ,6.636561610977096,2574,3232
Hahnchen Maru ,6.966794573764808,1806,3498
HMS Viperess ,7.17778233417224,1367,3969
Immer Essen ,7.474626445343042,2953,3219
Benthic Explorer ,7.555080757052317,2330,3248
Elizabeth Dane ,7.73051081861413,1483,3598
U-571  ,7.787308627368659,2018,3456
St. Georges ,8.551866096988695,2275,3720
Yellow Submarine ,8.686465278869786,1319,3561
Deep Quest  ,8.867651812906288,1355,3131
SS Antonia Graza ,8.925873209348433,2398,2893
Academic Vladislav Volkov ,9.063273768047777,1950,3552
SSN Ulysses ,9.283223534597562,2988,3606
Red Dragon  ,9.462318011955889,1046,4004
Jenny  ,9.578964960695902,1430,3576
USS Bedford ,9.97446903769814,2914,3877
USS Thunderfish ,10.169105947886722,2020,3729
Disco Volante ,10.633143378331852,2647,3414
IJN Shinaru ,10.872847798720677,2339,3744
Red Witch ,10.971253760982167,2692,3786
Red Dragon  ,11.201616392348063,1075,4076
USS Valhalla ,11.343049798128831,2057,3593
USS Thunderfish ,11.664247770834017,1544,3803
St. Georges ,12.455620952362356,2727,3474
