Name,Arrival Time,TEU,Waiting Cost
USS Scotia  ,0.21335614529439023,2106,4056
Morning Star ,0.7853595193669818,2045,3959
Glencairn ,1.0584177962340233,2717,3668
St. Georges ,1.2171769597745146,2773,3748
Arabella ,1.3529271047764915,2188,3295
USS Tiger Shark ,1.643015227512857,2867,3257
Flying Dutchman ,2.130130495750666,2533,3618
SSNR Seaview ,2.3449361370910804,2738,4345
U-571  ,2.7563205065588288,2491,3337
SS Chiku Shan ,2.9439621622984506,2070,3729
Academic Vladislav Volkov ,3.19641059677964,2788,4038
USS Stingray  ,3.476838653027901,1607,3338
Morning Star ,3.8124601735089065,1750,3751
SS Happy Wanderer ,4.711561327986119,2548,3669
Sea Star ,4.849925031991862,2059,3628
HMS Shag at Sea  ,5.153758157623909,2418,4308
USS Scotia  ,5.535368628903637,2999,3689
HMS Sea Tiger ,5.694134086043047,1573,3188
USS Thunderfish ,6.003427180680852,1288,3811
Disco Volante ,6.2327582784809135,2462,3583
Gloria N ,6.321306710696783,2276,3949
Hai Peng ,6.4799831394323455,1357,3554
Rachel ,6.6960497040937135,1194,3556
Benthic Explorer ,6.87565075849948,2735,3818
SS Princess Irene,7.286929033332547,2640,3612
HMS Compass Rose ,7.315538603369966,1267,3900
St. Georges ,7.656405025350319,1308,3438
Angelina  ,8.091031929390946,2914,3007
Stealth Ship ,8.204855399382874,1255,4048
USS Copperfin ,8.33844866715561,2719,3678
Orca ,8.551795314040035,2336,3558
SS Minnow Johnson  ,8.900963022480418,2909,3675
USS Caine ,9.663391021431606,2499,3487
The Flying Wasp ,10.031770220178291,2012,3324
The Wanderer  ,10.294928144188775,1778,3015
SS Minnow Johnson  ,10.55630416193363,2298,3777
Rachel ,10.903748025073046,1908,3446
USS Pequod  ,11.19509771188826,2720,3848
Proteus  ,11.507877384962844,2006,3327
USS Reluctant ,12.287275110885608,2208,3180
HMS Devonshire ,12.582848029767723,2658,3599
USS Sea Tiger ,12.93296432105082,2267,3266
Albatross ,13.002697440768054,1639,3673
HMS Avenger ,13.10059772366572,1133,3659
The Flying Wasp ,13.227050640472852,2557,3871
Angelina  ,13.466400579982068,2152,3548
USS Copperfin ,13.616329074754153,2499,3361
The Wanderer  ,14.175035071928276,2494,3619
USS Pequod  ,14.62580120916642,2598,3582
Geronimo ,15.002403107067531,1304,3041
