Name,Arrival Time,TEU,Waiting Cost
Dulcibella ,0.7097854723825533,1896,3487
Argonautica ,0.8647529745174964,1455,3733
HMS Sea Tiger ,1.2363896644873877,2425,2926
SS Sea Witch ,1.5896071785931556,2665,3850
Q Boat ,1.7597901651273877,1657,3123
USS Haynes ,1.8541728185882482,2164,4028
Amindra ,2.238765043747016,2574,4140
HMS Defiant ,2.5826473001973427,2391,3861
USS Scotia  ,2.7336095443247057,2353,3279
USS Charleston  ,2.890954010359668,2991,3973
USS San Pablo ,3.4520946853763705,2420,3383
USS Poseidon ,3.570837306875755,2524,3146
HMS Saltash Castle ,4.173992107975555,2830,3265
Dulcibella ,4.3121786414012035,2414,3289
HMS Lydia ,4.588333785841459,2530,3896
The Henrietta  ,4.774649457237147,1491,3823
SS Chiku Shan ,4.835200548753794,2476,3762
Flying Dutchman ,4.930423615781241,2278,4117
HMS Nereid  ,5.042012344955941,1425,3864
Brandenburg ,5.387643079795883,2507,3314
Geronimo ,5.503397052596247,2985,3490
HMS Chester ,5.682951062174945,1791,3282
Empress ,6.484913851947047,2832,3600
Ning-Po  ,6.679087642622224,1294,3398
The Inferno ,6.815796367970863,2749,4170
Deep Quest  ,7.107978940343875,2012,3901
Flying Dutchman ,7.334291987099903,2960,3799
Belafonte ,7.505318572872908,2522,3319
Batavia Queen ,7.752502773600467,2643,2595
USS Caine ,8.168528052449448,2705,3883
Wonkatania ,8.543729966284248,2026,3747
Argonautica ,8.63107489417922,1472,3029
USS Copperfin ,8.790595655252696,2044,3352
Argonautica ,8.904941680228479,2692,3650
The Henrietta  ,9.224161934987206,1839,3422
USS Oakland ,9.35010319775602,2717,3735
USS Sea Tiger ,9.484981529677613,2431,3280
Sea Cliff  ,9.684336743294624,1597,3793
Belafonte ,9.848191112125846,2491,3334
SS Goliath ,9.965949801324559,2883,3824
Proteus  ,10.082589166195511,1575,3378
Starfish  ,10.23845343287841,2978,3746
USS Abraham Lincoln ,10.335140462679094,2850,3903
USS Haynes ,10.558051611970651,1649,3613
Sea Cliff  ,10.699498952058658,2940,3979
Nathan Ross ,11.059284904879224,1336,3658
Geronimo ,11.275108577357638,1462,3013
SS Britannic ,11.46285371244362,1790,3313
Q Boat ,11.565419617376206,1839,3598
Patna ,11.816183173944705,2133,3336
