Name,Arrival Time,TEU,Waiting Cost
USS Caine ,0.24943811986730546,1779,3567
USS Thunderfish ,0.5445299555130216,1939,4251
USS Poseidon ,0.7179155915639959,1612,3727
Poseidon ,0.8115758568129804,1510,3507
Turtle  ,0.937184933932916,1546,3708
Jenny  ,1.2968589861947413,2198,3557
SS Venture ,1.4998262339585802,2921,3143
Black Pearl ,1.6317587384392556,1758,3558
USS Haynes ,1.7426538355313839,2017,3526
SS Chiku Shan ,2.053945381364187,2103,3338
Pequod ,2.258254878862746,1810,3284
Rachel ,2.542881161508179,1486,3433
Love Nest ,2.6847572640772506,2311,3474
SS Andes ,3.031025436272323,2706,3523
Geronimo ,3.3184376790523697,2411,3296
Rob Roy ,3.7978202548917768,1301,3957
U-571  ,3.9434092324666596,1007,3223
USS Poseidon ,4.197785079373268,1632,3231
Elizabeth Dane ,4.6997750083721375,2926,3365
USS Sawfish ,4.804418347878173,2600,3207
SS Crescent Star,5.118275527022563,2440,3326
Pequod ,5.237801512684879,1866,3281
Patna ,5.339142669700021,2173,3286
HMS Solent  ,5.710928423471209,2018,2771
HMS Saltash Castle ,5.981289633699509,1160,4453
HMS Bedford ,6.075759739623764,1014,3863
Disco Volante ,6.288032338903832,2561,3857
Black Swan ,6.556590531648409,1550,3407
USS Echo ,6.743460560871038,1781,4193
USS Scotia  ,7.028239463543496,1375,3201
Q Boat ,7.926263614452352,1633,3115
USS Caine ,8.13340824316252,1372,3646
Rob Roy ,8.425886367503342,2831,3333
Rachel ,8.725748443322967,2758,4099
Gloria N ,8.949946287504204,1875,3885
USS San Pablo ,9.382231191196283,1953,3359
USS Haynes ,9.47952534227591,2286,3676
HMS Compass Rose ,9.752469182875126,1566,2831
SS Claridon ,10.158203335021305,2342,4003
HMS Bedford ,10.369962172065296,2077,4049
USS Haynes ,10.474130340735808,1091,4044
Black Swan ,10.56422158845785,1002,3990
USS Sea Tiger ,10.772637717592177,2724,3541
USS Copperfin ,11.384521296922408,2057,2881
St. Georges ,11.70292836218705,1955,3806
USS Sea Tiger ,11.869259169594109,2193,3626
Hahnchen Maru ,12.389404601702054,2873,3680
The Flying Wasp ,12.461230148638869,1102,3501
USS Scotia  ,13.015799465644116,2176,3768
Gloria N ,13.170684000719199,2534,4060
