Name,Arrival Time,TEU,Waiting Cost
SS Antonia Graza ,0.15159208118394263,2201,3813
SS Claridon ,0.3524303885410966,1034,3759
USS Echo ,0.6653370920618505,2243,3591
HMS Solent  ,0.8251102696119943,2085,4188
HMS Victoria ,1.244619979475401,1905,3698
Saracen ,1.4179361776887474,1366,3483
USS Tiger Shark ,1.5332836654264197,2898,3504
HMS Compass Rose ,1.891116416706981,1981,3873
Disco Volante ,2.4857383627399905,1845,3371
Mary Deare ,3.182483891579051,2682,3296
Empress ,3.286647575406938,1321,3359
Amindra ,3.344873944108856,2959,3581
Red Dragon  ,3.6488438625502875,2727,3959
Ghost ,3.92496298495626,1660,3169
Poseidon ,4.010192306762446,1341,3608
USS Davies ,4.129261497692993,1936,3828
HMS Defiant ,4.3401266099538605,1427,3787
Caledonia II  ,4.569782339722441,2293,3926
USS Tiger Shark ,4.683881526887395,2089,4231
Wonkatania ,4.870161120718278,1376,3910
St. Georges ,5.012188053367135,2818,3663
The Henrietta  ,5.152060528396581,1601,3653
Nathan Ross ,5.384761544038682,2178,3583
HMS Victoria ,5.520935421695133,2297,4082
HMS Sutherland ,5.779202687639787,1231,3183
SS Venture ,6.655087254180445,2282,3512
Stealth Ship ,6.7310174284268065,2256,3436
Liparus ,7.481537579074002,1586,3604
Angelina  ,7.644999652197923,2742,3933
The Henrietta  ,7.8800433363144435,2333,3143
USS Scotia  ,7.992430207855148,1636,2962
Love Nest ,8.097296125626107,1122,3556
Nathan Ross ,8.284061147285376,1232,3291
Red Dragon  ,8.597667944951283,1357,3607
SSN Ulysses ,8.772743368524178,2142,2934
SS Essess  ,9.013888878734168,1068,3312
HMS Sherwood  ,9.146841450065246,2053,3577
Wonkatania ,9.259758675333444,2605,3161
USS Bedford ,9.386923005497547,2477,3820
Jenny ,9.537247732098875,2370,3829
SS Princess Irene,9.929242716550428,1601,3468
SS Sea Witch ,10.202396063736645,1003,3031
USS Valhalla ,10.349628993195354,2053,3249
USS Haynes ,10.585916592032294,1013,3662
HMS Compass Rose ,10.762034218919668,1959,3695
HMS Sherwood  ,11.09464543880619,2550,3684
The Wanderer  ,11.228575636352499,2195,3727
Nathan Ross ,11.391056584027105,1108,3850
USS Poseidon ,11.467411571879888,2266,3489
Mary Deare ,11.572526956295581,2956,4051
