Name,Arrival Time,TEU,Waiting Cost
The Flying Wasp ,0.4028884697135699,1177,3519
Sea Star ,0.6208195293202041,1242,3032
The Wanderer  ,0.6920798884521135,1724,3841
Rights-of-Man ,0.9596693355517999,2990,3684
Orca ,1.0824788030356167,2990,3705
USS Thunderfish ,1.1818412286306075,2552,3514
SS Happy Wanderer ,1.284843960352326,2542,3372
St. Georges ,1.7357216485579248,1424,3055
Saracen ,2.0152212116719532,1245,3122
USS Thunderfish ,2.1392806548689958,2174,3322
Caledonia II  ,2.4317210156032454,2129,3572
Turtle  ,2.548610481510578,2818,3569
HMS Bedford ,2.694516232574213,2541,3844
Aeolus ,3.204256269062967,2305,3224
Acheron ,3.369793010731711,2973,3917
USS Valhalla ,3.495098993251415,2457,3730
SS Princess Irene,3.9185338943401358,2402,3214
Angelina  ,4.231096207048397,2183,3874
Altair ,4.835747572699939,1200,3739
USS Belinda ,5.15307140288045,2913,3475
African Queen ,5.311194202053541,2427,3651
USS Pequod  ,5.460133417512504,2812,3548
Dulcibella ,5.607063404992192,2904,4081
Morning Star ,5.947829534147787,2461,3254
Gloria N ,6.085101603272297,1671,3496
Geronimo ,6.316436900248742,1019,3356
Red Witch ,6.3855044925608935,1923,3447
The Henrietta  ,6.987307558773946,1080,3272
Sea Cliff  ,7.244957562935061,2776,3522
Hai Peng ,7.365223958235226,2067,3540
HMS Torrin ,7.583476143911584,1537,3475
Morning Star ,7.81700765592069,1875,3367
Gloria N ,7.90108986351952,1608,3478
Dulcibella ,8.258610945392588,2469,3641
USS Thunderfish ,8.530785107351026,1823,3279
Proteus  ,8.706754860514488,1047,3609
Benthic Explorer ,8.853455413863422,1928,3808
SS Antonia Graza ,9.622518254696175,2191,3307
Academic Vladislav Volkov ,9.791627834696419,1119,3713
USS San Pablo ,9.93336221393852,1971,3776
HMS Solent  ,10.404067240641824,2374,3576
USS Bedford ,10.591778660073723,2409,3607
USS Charleston  ,10.909202808511388,1111,3347
Sea Cliff  ,11.019687051225986,2268,3336
USS Stingray  ,11.317489778163532,1470,3533
Empress ,11.656223465560284,2724,3539
HMS Torrin ,11.812976551420206,2194,3149
Sea Cliff  ,12.036226057450438,1573,3410
USS Intrepid ,12.50375243711907,1022,3931
USS Montana ,12.551467452096963,1778,3330
