Name,Arrival Time,TEU,Waiting Cost
Empress ,0.55983689585212,1044,4085
Dulcibella ,0.8560515331045266,2277,2490
Proteus  ,1.3019153126585687,2039,3832
MS Ergenstrasse ,1.4443556836977818,2542,3765
HMS Victoria ,1.651568086398562,1851,3627
USS Abraham Lincoln ,1.8329635491979268,2559,4259
HMS Bedford ,1.9721086094318871,2960,4060
Wonkatania ,2.3308863097004546,2001,3784
Academic Vladislav Volkov ,2.4428669615719603,2319,3628
Brandenburg ,2.545781460807608,2230,3660
USS Abraham Lincoln ,2.7596437213646876,1108,3501
Brandenburg ,2.883883522062974,1732,3618
HMS Torrin ,3.006530095907926,1456,3795
HMS Solent  ,3.158325742930982,1610,3482
Deep Quest  ,3.2086679972513537,2073,3506
Yellow Submarine ,3.6030241113482293,1421,3392
Nautilus ,3.8931840914076634,1647,3453
USS Reluctant ,4.111282055647897,1448,3605
Love Nest ,4.275919720157274,2143,3663
Dulcibella ,4.410273909995916,2839,4015
Deep Quest  ,4.51660643769911,2887,3333
USS Intrepid ,4.99989683378246,1926,3864
USS Pequod  ,5.117191191123777,2588,3712
Angelina  ,5.643817654150144,1282,3480
Empress ,5.7455743797739585,1537,3517
USS Pequod  ,5.843377938562124,2680,3520
HMS Nereid  ,6.080667383771303,1980,3582
Hai Peng ,6.3063613920352415,1684,3378
Patna ,6.605590161087218,1643,3748
Hai Peng ,6.685887764808653,1165,3968
Stealth Ship ,6.83398995774197,2103,3767
USS Montana ,7.276533227366612,1375,3687
Morning Star ,7.437920449447393,2768,3262
SS Goliath ,7.722799407689514,2719,3912
HMS Interceptor ,7.836901903238979,2108,3789
USS Tiger Shark ,8.23672906887856,1592,3487
Black Swan ,8.54668938393847,2323,3516
Black Swan ,8.73697768375826,1172,3643
U-571  ,9.022134326663338,1118,3506
HMS Sutherland ,9.285253491255068,2528,3580
Pequod ,9.620853541980395,1989,3539
USS Valhalla ,9.725220645298647,1319,3337
USS Valhalla ,9.962381269940563,1701,3379
USS Copperfin ,10.87219127648663,2996,3320
USS Intrepid ,11.162722242602195,1646,3209
SS Goliath ,11.311538214686928,1677,3258
Red Dragon  ,11.582725556423027,1452,3859
Patna ,11.70898404705924,1778,3823
USS Starfish ,12.037380020822692,2646,3565
Mary Deare ,12.26955107655916,1936,3166
