Name,Arrival Time,TEU,Waiting Cost
Hahnchen Maru ,0.5067460990196107,1858,3530
USS Bedford ,0.8137560755245742,1611,3566
SS Venture ,0.920661017504257,1188,3074
Batavia Queen ,1.1402364398165776,2300,3691
Benthic Explorer ,1.5132905919162922,1039,3594
SS Happy Wanderer ,1.6976529053717135,1883,3573
HMS Lydia ,1.8194899456565279,1857,4014
Black Pearl ,2.4429035289113408,1246,3609
HMS Saltash Castle ,3.0752037473011393,1908,3734
SS Claridon ,3.587649865081755,2309,3559
Amindra ,3.9483427444815966,1109,3634
USS Thunderfish ,4.17641187493037,1960,3504
Deep Quest  ,4.385674960701294,1265,4207
Red Witch ,4.469704237577477,1856,4213
Liparus ,4.7604298948164185,2298,3650
SS Antonia Graza ,4.860347245496246,2561,3689
Morning Star ,5.184187358449972,1611,3780
USS Haynes ,5.354286420858287,2708,3691
Nathan Ross ,5.523492986763704,2309,3759
Red Dragon  ,5.563298875125702,1834,3461
Nautilus ,5.789013105771959,2686,4664
Jenny  ,5.9902915769496445,2400,3352
Orca ,6.309735129456007,1363,3959
HMS Sherwood  ,6.511726252122963,1580,3538
SS Goliath ,6.691395648497514,2259,3442
HMS Compass Rose ,7.177788316893093,1389,3668
USS Thunderfish ,7.237530719075934,1365,3542
SS Goliath ,7.806902774479031,1460,3966
Argo ,8.469031107933796,1170,3459
Q Boat ,8.698757800567819,1448,4134
Hai Peng ,8.874549338624732,2795,3101
HMS Nereid  ,9.010898643562244,1137,3237
HMS Compass Rose ,9.207730005195867,2486,4094
The Henrietta  ,9.730282875819393,1187,3310
SS Venture ,9.828863112606802,2927,3339
Pequod ,10.073661503268662,1129,3594
Patna ,10.153324418504248,1817,3302
Hahnchen Maru ,10.47991419931411,2301,3596
Wonkatania ,10.665068939729489,1400,3595
Stealth Ship ,10.812169228179414,1812,3393
USS Charleston  ,11.147164792622325,2712,4244
Angelina  ,11.359416562053296,1887,3260
Red October ,11.494353408815376,1474,3578
SS Happy Wanderer ,11.676903648112454,1650,3722
Geronimo ,11.891541678283238,1754,3697
HMS Solent  ,12.180504648800902,2476,3336
USS Aspen ,12.530362245337827,2318,3754
HMS Compass Rose ,12.862343917320615,1381,2720
HMS Victoria ,13.12732551833988,1504,3655
Gloria N ,13.403848867386719,2644,3511
