Name,Arrival Time,TEU,Waiting Cost
USS Oakland ,0.10430438640537901,2976,3571
HMS Interceptor ,0.3936910288691796,2169,3762
USS Reluctant ,0.5032446227438153,1809,3945
Reaper  ,0.9718905847617552,2792,4208
Deep Quest  ,1.1822592762820692,1748,3362
The Inferno ,1.352418883938893,2603,3264
Red October ,1.4687986857966269,1510,4099
Arabella ,1.8050957974681616,1554,3641
Flying Dutchman ,1.998872608679582,2954,3528
Rights-of-Man ,2.3070076390834098,1947,3662
USS Tigerfish ,2.4387578547416062,2177,3767
HMS Endeavour ,2.609793210940004,1047,3647
HMS Torrin ,2.742366115089441,2838,2676
Ning-Po  ,2.8483373516040813,2222,3371
USS San Pablo ,3.0213707874148468,1542,3519
HMS Defiant ,3.178474027277913,1555,3792
Stealth Ship ,3.463183909938085,1175,4156
Orca ,3.875245206810277,1401,3441
USS Reluctant ,4.030359489938964,2730,3856
HMS Torrin ,4.635224256411137,1759,3390
St. Georges ,5.120986177878123,1171,2992
USS Intrepid ,5.293913977606868,2648,3619
USS Intrepid ,5.462555915179815,2441,3309
Sea Star ,5.641260011446087,1844,3435
Love Nest ,5.886536067820313,1104,3603
Patna ,6.6556886864521045,2289,4044
HMS Defiant ,6.948945861312389,1180,3435
SS Princess Irene,7.046043114019658,2909,3415
Geronimo ,7.254765862591049,1881,3493
HMS Interceptor ,7.587166150772398,2902,3745
SS Andes ,7.937012399902041,2253,3932
Disco Volante ,8.26509220365433,1938,3572
Jenny ,8.661238159993873,1358,3645
SS Essess  ,8.816455137718917,1341,3546
Liparus ,9.335323959057032,2377,3198
Poseidon ,9.438827954541505,1860,3826
USS Echo ,9.572024259096812,1581,3785
IJN Shinaru ,9.673030406410321,1483,3879
Rights-of-Man ,10.047248281232195,1520,3352
Hahnchen Maru ,10.176001840048729,2034,3338
USS Intrepid ,10.46456688558539,2172,3435
U-571  ,10.536755165578425,2501,3530
Aeolus ,10.685746611311775,2807,3359
USS Caine ,10.841885774964576,1950,4003
USS Belinda ,10.957131514357041,1147,3587
Benthic Explorer ,11.173159265035713,1289,3544
USS Belinda ,11.319748394089553,2458,3696
HMS Venus ,11.549513047965661,2701,3334
SS Essess  ,11.612421309391266,1825,3655
HMS Compass Rose ,12.036241909376116,2568,3800
