Name,Arrival Time,TEU,Waiting Cost
HMS Interceptor ,0.1495299239262226,2996,3661
Ghost ,0.4096390276811965,1976,3716
Patna ,0.5292161823469224,1196,3468
HMS Torrin ,0.5977853432638497,2781,3125
Love Nest ,0.9396042000114213,1030,3063
Hai Peng ,1.136470322317439,1827,3185
Red October ,1.2451265026105878,2429,3792
USS Tiger Shark ,1.41842154290336,1049,3753
Flying Dutchman ,1.5909925939340261,1544,4163
SS Goliath ,1.7302276072413694,2063,2908
Nautilus ,2.0853390976230624,1290,2974
Dulcibella ,2.42650558051343,1698,2887
SS Princess Irene,2.642567566807186,2709,3606
Argonautica ,3.136051980392086,2104,3890
Sea Cliff  ,3.5675334224895696,1885,3767
HMS Bedford ,4.060276515634119,2934,3353
USS Starfish ,4.155927441020591,2716,3816
Poseidon ,4.412473523588036,2576,3610
MS Ergenstrasse ,4.947101032348814,2076,3380
Academic Vladislav Volkov ,5.4382686710572905,2656,3899
Love Nest ,5.531635638200696,2136,3378
Patna ,5.644569642214731,2251,2838
SS Sea Witch ,5.874733726510335,2442,3633
Arabella ,6.040526285782324,1249,3353
Acheron ,6.280020759933735,1792,4028
SS Andes ,6.4210144969399785,2478,4330
USS Oakland ,6.634327953033154,2313,3617
Acheron ,6.985961346505024,1889,3318
USS Abraham Lincoln ,7.322192825166574,2570,3553
Glencairn ,7.510575584176191,1301,3398
Sea Star ,7.728579594503384,1094,3116
HMS Compass Rose ,7.817278208927659,1091,3789
USS Dragonfish ,8.100314288606828,2524,3345
HMS Shag at Sea  ,8.23040551325877,1070,3480
HMS Lydia ,8.65335338131244,2135,3504
USS Valhalla ,8.806806953004084,2843,3907
USS Starfish ,9.03704522185281,1050,4032
HMS Victoria ,9.274726161382729,2293,3942
Love Nest ,9.455442058097873,2192,3982
SS Princess Irene,9.545583645171776,1548,3739
USS Starfish ,9.70070735407509,1154,3633
HMS Sea Tiger ,9.84845795386098,1499,3869
HMS Solent  ,10.11775991080636,1745,3398
Black Hawk ,10.305721352378393,1482,3673
Morning Star ,10.482529098608897,2115,3285
Morning Star ,10.627551153247898,1185,3867
HMS Defiant ,10.878991496362305,2389,3246
SS Goliath ,11.008830950150983,1304,4219
USS Copperfin ,11.104297241775882,1652,3336
Saracen ,11.323313959859465,2785,3324
