Name,Arrival Time,TEU,Waiting Cost
USS San Pablo ,0.35802938435793413,2172,3287
Red Witch ,0.43664383959935,2120,3371
USS Haynes ,0.5387435065413503,1704,3566
USS Intrepid ,0.7520938510185451,1882,4105
Rights-of-Man ,0.9816611615386706,2253,3500
SS Antonia Graza ,1.8379640195667277,1752,3475
Red Dragon  ,1.9867022956463816,1482,3512
SS Claridon ,2.0951643708390413,2303,3449
Arabella ,2.369874690413484,2874,3454
HMS Lydia ,2.5106371984633924,2487,3456
Immer Essen ,2.684805615795606,1652,3352
Ulysses ,3.1874282786332895,2473,3346
Glencairn ,3.5061059873854927,1869,3275
MS Ergenstrasse ,3.726706176810282,2284,3566
SS Essess  ,4.241783648385159,2184,3139
Liparus ,4.60862928800435,2668,3855
USS Scotia  ,4.860171353969917,1291,3805
The Wanderer  ,5.1076214252736305,1703,3585
Black Hawk ,5.256172844529915,1271,3721
USS Tigerfish ,5.507176888550447,1077,3728
HMS Sea Tiger ,5.998298803381335,1204,3438
SS Goliath ,6.654772923070361,2744,3910
Red October ,6.93191518733448,2011,4005
USS Abraham Lincoln ,7.224974554191461,1956,3361
SS Goliath ,7.361351407341319,1370,3378
Caledonia II  ,7.4712238204611,1367,3095
Turtle  ,7.837809534773699,1958,3719
HMS Shag at Sea  ,8.33398522294468,2216,3527
Gloria N ,8.45636458254532,2633,3453
Orca ,8.75378376126335,2130,3948
Orca ,8.95950042638681,1962,3690
USS Echo ,9.240952817169463,2044,3843
SS Happy Wanderer ,9.40352830884803,1131,3752
Caledonia II  ,10.137208397435632,2047,3295
Rob Roy ,10.384988869467392,1946,3989
Q Boat ,10.802206051900463,1903,3717
Starfish  ,10.947574036384212,2600,3651
USS Reluctant ,11.161923522240855,1443,3556
HMS Avenger ,11.399363017527424,1823,3537
USS Lansing ,11.69484095142291,1464,3783
SS Princess Irene,11.794112289495047,2254,3852
St. Georges ,12.253508631983976,2960,3488
HMS Venus ,12.74966614713483,1328,3723
USS Reluctant ,12.896776265465014,2971,3413
Deep Quest  ,13.072317786608119,1642,3699
USS Oakland ,13.449333625594756,1684,3381
Amindra ,13.593757203445618,2726,3705
USS Starfish ,13.756364348692703,1445,3169
Liparus ,13.881316527492736,2458,3002
USS Sea Tiger ,14.006856115723801,1866,3868
