Name,Arrival Time,TEU,Waiting Cost
St. Georges ,0.1421674808535429,1871,3679
SS Andes ,1.1557684159073947,1880,3611
USS Caine ,1.2488182134598818,2379,3688
USS Copperfin ,1.3192526768928567,1117,3460
USS Intrepid ,1.363616637433852,2923,3541
Academic Vladislav Volkov ,1.7193342362381354,2439,3798
Amindra ,2.0519243541165264,2584,3783
Rights-of-Man ,2.2822871986140956,1311,3438
MS Ergenstrasse ,2.8346902318319778,1585,3744
Rob Roy ,3.1500737075442093,1444,3061
Hai Peng ,3.2832260801677324,1972,3733
U-571  ,3.592621543618163,1175,3251
USS Abraham Lincoln ,3.6943487633677075,1504,3499
HMS Venus ,3.844139339945293,1718,3516
HMS Lydia ,3.935691233222633,1117,3215
USS Dragonfish ,4.388181899612677,2815,4243
Elizabeth Dane ,4.524370846063745,1751,3293
Red Dragon  ,4.740061136795448,1128,3538
HMS Sherwood  ,4.889909473156139,1684,3538
USS Valhalla ,5.126262640772715,2966,3887
Benthic Explorer ,5.380291128875935,1812,4377
HMS Sherwood  ,5.687806855814212,1545,3666
USS Sawfish ,5.834205523764711,1513,3624
Argonautica ,6.095810879632998,1224,3423
SS Goliath ,6.20891855575407,1337,4056
USS Dragonfish ,6.722229626135021,2960,3877
HMS Sutherland ,7.1335579430039155,2757,3405
U-571  ,7.189990493739119,1124,3949
Patna ,7.421664074711273,2307,3485
Deep Quest  ,7.6738753590507915,2660,3114
HMS Endeavour ,7.799354495195422,1502,2884
HMS Defiant ,7.89242613996655,1267,3565
USS Stingray  ,8.251177620323315,1854,3901
Albatross ,8.522527473487504,2541,4113
Sea Star ,8.685339155524133,2245,3661
Flying Dutchman ,8.881944755856608,1927,3808
SSNR Seaview ,9.247388389096312,2530,3420
U-571  ,9.98337409589936,1681,3309
The Flying Wasp ,10.169320837219237,2996,3090
Ghost ,10.406364588117196,2854,3400
Benthic Explorer ,10.71458316134795,2630,3701
Deep Quest  ,10.825439958667062,2903,3161
Argo ,11.074003323490041,1470,3453
USS Montana ,11.111023252764848,2533,3680
HMS Sutherland ,11.249594679791505,2830,3933
Love Nest ,11.537085660847216,2194,3390
Glencairn ,11.852429163351943,2371,3839
Academic Vladislav Volkov ,12.102540162319656,1470,3977
SS Chiku Shan ,12.210871094503043,2289,3557
SS Minnow Johnson  ,12.461609536761735,1606,3745
