Name,Arrival Time,TEU,Waiting Cost
USS Echo ,0.19194695636073517,1717,3660
Empress ,0.4953794810960395,1461,3917
HMS Solent  ,0.7320286577141201,1301,3758
Altair ,0.8376804948383934,2265,3742
USS Caine ,1.2749525212363382,1605,4284
SS Chiku Shan ,1.4814295697189732,1275,4048
Q Boat ,1.705508083453323,1034,3714
SS Antonia Graza ,1.8179140945368975,1511,3386
Liparus ,2.1612287134152064,2232,3377
USS San Pablo ,2.246881894026013,2571,3654
Edinburgh Trader ,2.502126806605636,2338,3671
Proteus  ,2.8891205424848003,1617,3654
The Flying Wasp ,3.291760623648301,1553,3698
Argonautica ,3.4520739776722658,2730,3378
Aeolus ,3.580201019980491,1300,3861
Altair ,3.6762143354237624,1392,3841
SSN Ulysses ,3.848208953421175,2247,3861
USS Abraham Lincoln ,3.9355897834912037,2434,3601
USS Davies ,4.757008901507569,2261,3946
USS Aspen ,5.230470848707613,2619,3261
HMS Nereid  ,5.428630032578083,2642,3813
HMS Venus ,5.764170778637115,2136,3273
USS Tigerfish ,5.854842189701867,2034,3603
Aquanaut 3  ,6.016758530637884,1418,3411
Belafonte ,6.402310946476179,1080,3279
Angelina  ,6.68295386461231,1421,3899
Belafonte ,6.9444163316478305,1505,3438
Belafonte ,7.129248121389663,2576,3275
SS Andes ,7.268180652768028,1768,4231
SS Minnow Johnson  ,7.3816012543913505,2250,4336
SS Chiku Shan ,7.635068522374215,1271,3676
Jenny ,8.003595663079667,1609,3226
Proteus  ,8.10568550150714,2555,4165
USS Reluctant ,8.25059115601245,1901,3766
Red Dragon  ,8.338349279550254,1786,3494
HMS Defiant ,8.584801055934598,2401,3610
Black Hawk ,8.855225764163201,2740,3361
Sea Star ,9.301743463530496,2540,3760
USS Echo ,9.493335196158377,1852,3276
Benthic Explorer ,9.681892468608998,1060,3943
USS Tigerfish ,10.052686550450861,1150,3550
USS Tiger Shark ,10.303069735070803,1362,3679
Caledonia II  ,10.398009180841976,1320,3470
Elizabeth Dane ,10.65282515252854,2331,3546
SS Crescent Star,11.38127986590354,2752,3567
Edinburgh Trader ,11.607421603425365,2140,3033
MS Ergenstrasse ,11.880528264692527,2058,3716
Amindra ,12.437119226414103,2011,3947
USS Belinda ,12.658629655965225,2824,2666
Batavia Queen ,13.248988194634244,1888,3942
