Name,Arrival Time,TEU,Waiting Cost
Q Boat ,0.6736697941202313,2266,3728
USS Tigerfish ,0.9761429130343293,1575,3699
Flying Dutchman ,1.5058718150920742,2446,3460
USS Tigerfish ,1.570528175728529,1209,3582
HMS Bedford ,1.8268436096565008,2019,3547
Belafonte ,2.0004956030660805,2273,3514
Academic Vladislav Volkov ,2.3128825530131394,2011,3308
Argonautica ,2.4138523231323465,1841,3514
The Henrietta  ,2.4809239622306225,2269,4045
USS Poseidon ,2.7146049834479706,2276,3919
USS Stingray  ,2.9565987333494452,1579,3701
Aquanaut 3  ,3.355452952729924,1997,3923
HMS Lydia ,3.515290562638929,1406,3303
USS Oakland ,3.668088561586496,1282,3769
Elizabeth Dane ,4.311469127470105,1827,3052
Orca ,4.728102229617848,2877,4027
USS Pequod  ,4.90796980720352,2234,3081
Q Boat ,5.31303107713865,1621,3406
Belafonte ,5.640732604738594,2833,4091
USS Pequod  ,5.794160528265774,2332,3664
HMS Compass Rose ,5.988691010721195,2985,3285
HMS Compass Rose ,6.245402071593634,1951,3309
Q Boat ,6.342487359530884,2106,3534
USS Tiger Shark ,6.633292223284977,1178,3832
Orca ,6.768382860811222,2602,3187
USS Haynes ,7.073132851720763,1248,3317
HMS Devonshire ,7.2483820803135615,2415,3866
Red Witch ,7.515032789640633,2971,3138
Stealth Ship ,7.673003839423822,1655,3980
USS Oakland ,7.90246385284637,1427,3168
HMS Interceptor ,8.001989218673582,1161,3948
USS Starfish ,8.229917533120922,2367,3582
Red October ,8.491684225633927,1640,3926
SSNR Seaview ,8.73027173285947,1564,3197
Hai Peng ,8.85314974573201,2662,3484
Argo ,9.133502206924616,2845,3390
SS Antonia Graza ,9.361338689746823,2905,3443
Saracen ,9.550994931120462,2223,3967
Jenny  ,9.861150817107792,1540,3880
HMS Devonshire ,10.135868939404812,2117,3539
Q Boat ,10.282592033294495,1658,4111
USS Aspen ,10.527598959188225,2403,3964
USS Echo ,10.636681632476048,2019,3679
Black Pearl ,10.81652572683543,2999,3776
Argonautica ,10.924743406618829,1118,4065
Reaper  ,11.234738669230456,1476,3322
SS Happy Wanderer ,11.403997631510478,1852,3879
USS Intrepid ,11.710956685326813,2480,3410
Red Dragon  ,11.789923014263897,2015,3712
Albatross ,11.903928056796252,1444,3742
