Name,Arrival Time,TEU,Waiting Cost
HMS Interceptor ,0.2409783821008635,1075,3751
USS Intrepid ,0.33530568855292936,1082,3597
Benthic Explorer ,0.503332972466791,2093,3807
Nautilus ,0.8671189482423298,1342,3734
SS Andes ,1.0136305024204848,1754,3509
HMS Saltash Castle ,1.2690775933542937,1417,4226
Red Witch ,1.3511978581276634,2249,3586
Nautilus ,1.6421973367907226,2120,2792
HMS Sutherland ,1.8159888042143508,1639,3992
U-571  ,1.9215424445510692,2026,3736
Argo ,2.165456989075721,2060,3412
Rachel ,2.3995859686172807,1387,3549
Love Nest ,2.5277388571791186,2125,3753
Starfish  ,2.7575949228035013,1471,3458
USS Bedford ,2.8670904671732607,1782,3806
SS Crescent Star,3.24168958293134,1949,3617
Brandenburg ,3.6835102755268596,1266,4272
U-571  ,4.049141941371284,1359,3634
USS Stingray  ,4.2901138359875475,2424,3662
SS Princess Irene,4.538485150034952,2219,3245
Ning-Po  ,4.701743943644109,2099,3667
Patna ,4.929873404933557,1238,3257
HMS Sherwood  ,5.111148172270043,1730,3775
SSNR Seaview ,5.1859282211918,1755,4091
Love Nest ,5.251506483169076,2941,3944
Red Witch ,5.891683572388303,1199,3316
HMS Saltash Castle ,5.957362771501047,1077,2960
Immer Essen ,6.24927290931813,1363,3125
USS Haynes ,6.856180485950853,1554,3863
SS Princess Irene,7.018958088624997,2437,3383
Deep Quest  ,7.287486982774682,1740,3297
SS Goliath ,7.765992718823139,1262,3551
HMS Shag at Sea  ,7.870618665369069,2187,3731
Acheron ,8.162011657154435,2159,3642
The Henrietta  ,8.250107657578772,1222,3877
USS Sea Tiger ,8.843994397528228,2284,3385
USS Scotia  ,9.205602982771362,2299,3715
USS Sea Tiger ,9.553474041672844,2072,4414
Saracen ,9.77431979401258,2979,4103
USS Intrepid ,9.86853481742256,1735,3546
SS Happy Wanderer ,10.194263782811282,1350,4169
SS Venture ,10.62559351935372,1154,3266
SS Sea Witch ,10.943346679932151,2665,3981
USS Belinda ,11.158287272304815,2149,3781
Batavia Queen ,11.327912670319717,2300,3277
Nautilus ,11.571119349619659,1061,3289
HMS Venus ,11.897030965959472,2259,3683
USS Oakland ,12.103546872003358,2033,3966
USS Tigerfish ,12.243562421256236,2150,3558
Black Hawk ,12.436340672627356,2186,3488
