Name,Arrival Time,TEU,Waiting Cost
SS Claridon ,0.1543692926249055,2980,3606
Black Pearl ,0.33676209471313623,2164,3889
Stealth Ship ,0.40514108838452356,2699,3925
HMS Torrin ,0.5278174305658646,1081,3658
Poseidon ,0.9117596999743656,1653,3323
Altair ,1.092618968749023,1683,3017
USS Sawfish ,1.3403038255230426,1140,3851
Albatross ,1.6595925065014985,1070,3865
Benthic Explorer ,1.867486414613523,1168,3449
USS Abraham Lincoln ,2.103092126957488,2748,3125
USS Montana ,2.2095087101867756,1471,3663
USS Davies ,2.329350298484517,2592,3290
USS Caine ,2.559735946086966,2231,3850
HMS Shag at Sea  ,2.662938474758433,1357,3600
USS San Pablo ,2.895828798138478,2475,3467
Yellow Submarine ,3.170253484899717,2589,3469
SS Chiku Shan ,3.287540344219935,1418,3972
African Queen ,3.497401446047099,2942,4152
SS Chiku Shan ,3.5796661085121815,2191,4166
Black Pearl ,3.730964506091465,1194,3248
USS Sawfish ,4.1738707740333085,2014,3719
Turtle  ,4.304900354295995,1015,3545
SS Crescent Star,4.46068509318016,2003,3686
Q Boat ,4.7838788417866835,1633,3863
Sea Star ,4.898007505439082,1850,3718
MS Ergenstrasse ,5.331099149256854,2603,3300
USS Stingray  ,5.5455490391009326,1451,4053
HMS Venus ,5.600950955105317,1104,4053
Sea Star ,5.965480837227753,1976,3639
Saracen ,6.152058187723469,2903,3846
Argonautica ,6.326071669447807,1332,3627
SS Claridon ,6.564567992649616,2881,3740
Ulysses ,6.685234012126442,1836,3112
Black Swan ,6.787896382452985,1163,3790
HMS Sherwood  ,7.029817522631028,2369,3560
Black Hawk ,7.228087077047579,2940,3465
Morning Star ,7.516949944017507,1219,3724
Morning Star ,7.878025852749377,1531,3607
The Inferno ,8.045460001111085,2860,3823
USS Tiger Shark ,8.539859797574227,1351,3614
Acheron ,8.653429971485428,1213,4063
USS Aspen ,8.904752892935132,2714,3687
Red Dragon  ,9.045640399320972,2582,3173
USS Belinda ,9.237149112884245,2391,3797
USS Reluctant ,9.424738829779686,2910,2857
Yellow Submarine ,9.548831900792422,2504,4049
USS Poseidon ,9.770781099745102,2093,3260
HMS Devonshire ,10.011105420828606,1587,3077
IJN Shinaru ,10.405050962312767,2285,3784
USS Dragonfish ,10.731543734078615,2854,3492
