Name,Arrival Time,TEU,Waiting Cost
USS Scotia  ,0.25685490772474107,1159,3744
Albatross ,0.5919598497515801,2610,3619
Arabella ,0.6364109453679964,1510,3596
USS Poseidon ,0.7223920767229366,2820,3432
Jenny ,1.3195510487182727,1519,3453
Pequod ,1.547138335966082,1545,3783
USS Echo ,1.7957928979668516,2693,3950
Ning-Po  ,2.263019146768288,2647,3889
Jenny  ,2.687373718655729,2706,3423
Red Dragon  ,2.9427524683928126,1724,3389
USS Sawfish ,3.2034385938950685,1061,3706
Disco Volante ,3.3890816513493873,1936,3566
SS Antonia Graza ,3.6209375713738385,1214,3626
Black Pearl ,3.840785713215598,1980,3240
Starfish  ,3.976598544357351,2993,3800
Poseidon ,4.469176107859375,2195,3744
Red October ,4.651590523799931,2389,3631
Turtle  ,4.905349530781516,2694,3494
SS Andes ,5.103630076214809,1431,3731
The Inferno ,5.2918977239669935,2522,3225
HMS Defiant ,5.628850682208113,1970,3411
USS Belinda ,5.783565851074328,1112,3604
HMS Avenger ,5.94022987951229,2897,3788
Immer Essen ,6.109467692672847,2581,3778
HMS Sutherland ,6.27623487293485,1938,3995
SS Venture ,6.4551489367028285,2562,3209
HMS Interceptor ,6.516908893319613,2551,3483
USS Reluctant ,6.667106075137013,2035,3399
USS Sea Tiger ,6.889165105487779,2368,3918
Pequod ,7.086885673112663,2180,3297
Jenny ,7.47097460052384,1563,3517
Immer Essen ,7.757629443401756,1330,3390
Poseidon ,7.865385369936573,2533,3648
SS Princess Irene,8.173621042661237,2680,3623
Elizabeth Dane ,8.422967818831623,1762,3466
USS Sawfish ,8.563250777694964,2601,3929
Angelina  ,8.671112554674245,1061,3221
African Queen ,9.039076682525263,2582,3391
USS Abraham Lincoln ,9.306206572895174,2012,3641
SS Antonia Graza ,9.400247445057628,1589,3405
Patna ,9.453169875759768,1475,3157
Acheron ,9.993314869903545,2306,3965
Orca ,10.335413746963464,1910,3788
SSN Ulysses ,10.598662183018197,1214,2907
Aquanaut 3  ,10.859316608658732,2261,4156
USS Belinda ,11.331830892890737,1352,3810
Patna ,11.674450772576442,1133,4215
Mary Deare ,11.926512571472795,2525,3247
Q Boat ,12.103774590513238,1552,3383
Hahnchen Maru ,12.545200819196664,1745,3428
