Name,Arrival Time,TEU,Waiting Cost
USS Haynes ,0.18300774204954523,1327,3455
Ning-Po  ,0.30408586203054433,2776,3490
SSNR Seaview ,0.393967663929324,2071,3576
Arabella ,0.5475114529183719,2717,3270
USS Lansing ,0.7660988839842102,1134,3611
Albatross ,0.9841449067676769,1434,3056
Angelina  ,1.2030095768635098,1009,3792
Black Pearl ,1.333224686145317,2041,3863
Argonautica ,1.4596679890719788,2137,3893
Turtle  ,1.7052493587143216,1165,3827
Turtle  ,1.9103956102372162,2414,3170
Acheron ,2.2539686651350554,2467,3611
Red October ,2.4421021457301766,1750,3490
USS Echo ,2.7039114768573613,1519,3653
Immer Essen ,2.9091143280159035,1443,3770
Aeolus ,3.027515033621743,1279,3990
The Wanderer  ,3.2085582524432943,1467,3395
HMS Venus ,3.4808450872185013,1695,3738
Albatross ,3.594616656011139,1247,3570
Sea Star ,3.980540538663462,2398,3181
Jenny ,4.337202124155953,1074,3254
Disco Volante ,4.436662690146276,2163,3889
SS Andes ,4.645308424588384,1860,3559
Albatross ,4.945367086586099,1778,3581
SS Princess Irene,5.200989178925258,2157,3430
Ghost ,5.280872679113316,2759,3792
SSNR Seaview ,5.686443864389102,2855,3623
SS Minnow Johnson  ,5.946848099425177,2886,3781
USS Reluctant ,6.129516311735804,2472,3985
Argonautica ,6.488838990145809,2005,3661
Jenny  ,6.656502555943559,2837,3354
USS Caine ,6.839325784799669,1796,3326
Hai Peng ,6.951022318965604,1857,3789
HMS Victoria ,7.274561070737297,2243,3770
SS Princess Irene,7.37018354657555,2511,2998
Elizabeth Dane ,7.512968160415978,2702,3252
USS Pequod  ,7.811552323121557,2769,3847
Glencairn ,8.034029256388699,2807,3069
SS Claridon ,8.382940972465345,1915,3795
Patna ,8.485389261488564,2993,3941
Yellow Submarine ,8.598818010670003,2442,3670
Jenny ,8.75542021824152,1378,3463
USS Pequod  ,8.818370347034074,2895,3441
Red October ,9.45516016213126,1050,3601
HMS Viperess ,9.65587136625561,2235,2978
Dulcibella ,9.847937843430206,1530,3995
SS Antonia Graza ,11.001112241705677,2969,3257
The Inferno ,11.144710266414153,2594,3649
SS Andes ,11.554380504244344,2958,3203
HMS Viperess ,11.723380566992098,2691,3008
